AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Andreas Bolten; Daniel Becker; Jan Verheul; Georg Bareth; Mirijam Zickel; Yasa Yener; Christian Willmes; Olaf Bubenzer,open data; spatial data infrastructure; open science; workflow; data mining; computer science; geospatial analysis; data set; data management; data integration,2017,NA,NA,10.2902/ijsdir.v11i0.431,PaleoMaps: SDI for open paleoenvironmental GIS data
Amos Folarin,medical education; open science; medicine; alternative medicine; open data; anesthesiology,2015,NA,F1000Research,10.7490/f1000research.1110971.1,BioInDocker introduction session slides
Paul J. Kersey; Ruth Bastow; Susanna-Assunta Sansone; Felix Shaw; Alejandra Gonzalez-Beltran; Robert Davey; Phillipe Rocca-Serra; Alfie Abdul-Rahman; Anthony Etuk,medicine; alternative medicine; library science; bridging; open science,2015,NA,F1000Research,10.7490/f1000research.1111380.1,COPO - Bridging the Gap from Data to Publication in Plant Science
Zhou Qing-mei,open science; directory; discipline; knowledge management; computer science,2013,NA,Information Sciences,NA,Investigation and Analysis of the Open Access Resources Based on the Disciplinary Perspective
Michiel Van Oudheusden,open science; citizen science; political science; library science,2014,NA,NA,NA,"Citizen Science: algemeen kader, modellen en mogelijkheden"
François Elvinger; L Gunaseelan; Kaja Abbas; Dirk Pfeiffer; Manish Kakkar; V Bhanu Rekha; Syed Shahid Abbas; Sarah Marikos,occupational health nursing; public health; health policy; one health; medicine; family medicine; health care; comparative education; health education; open science; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111727.1,"Education, research and practice of One Health"
Renata Gonçalves Curty,data science; computer science; scholarly communication; reuse; open science; cyberinfrastructure,2015,NA,NA,NA,Beyond “Data Thrifting”: An Investigation of Factors Influencing Research Data Reuse In the Social Sciences
Kim Holmberg,logo; open science; computer science; multimedia,2015,NA,NA,10.6084/m9.figshare.1391887.v2,Open Science logo (.png)
Jean-François Brugère; Pierre Peyret; Kévin Gravouil; Clémence Defois; Bérénice Batut; Eric Peyretaillade,open data; anesthesiology; open science; alternative medicine; computational biology; medicine,2017,NA,F1000Research,10.7490/f1000research.1114882.1,How to analyze raw sequencing data from microbiota? Using ASaiM!
Gary G. Borisy,open science; medicine; open data; government; alternative medicine; public relations,2013,NA,F1000Research,10.7490/f1000research.1093162.1,The move towards open access by government and funders
Sophia Ratcliffe; Daniel Seifarth; Lutz Maicher; Karin Nadrowski; Christian Wirth,alternative medicine; e science; biology; data science; open science; open data; identifier,2012,NA,F1000Research,10.7490/f1000research.1092633.1,Identifiers in e-science platforms for the ecological sciences
Sudeshna Das; Stéphane Corlosquet; Nicholas Maloney; Megan W. T. Talkington; Adrian J. Ivinson; Patricia G. McCaffrey; Timothy W.I. Clark,web community; open science; applied psychology; medicine; alternative medicine,2011,NA,F1000Research,10.7490/f1000research.1089225.1,"Pain Research Forum: an interactive web community for basic, translational and clinical pain researchers"
Konrad Neumann; Beatriz Barros; Richard Walker; Ricardo Conejo; Martin Telefont,social psychology; open science; computer science; alternative medicine; open data; prestige; text mining; publishing; variables,2015,NA,F1000Research,10.12688/f1000research.6012.2,"Personal attributes of authors and reviewers, social bias and the outcomes of peer review: a case study."
Arul George Scaria; Rishika Rangarajan,global south; science technology society and environment education; political science; development economics; intellectual property; socioeconomics; open science; fine tuning; politics,2016,NA,NA,NA,Fine-Tuning the IP Approaches for Fostering Open Science: Some Insights from India
Maarten Mennes; Stewart H. Mostofsky; Michael P. Milham; Damien Pa-C Fair,neuroimaging; resting state fmri; data sharing; neuroscience; clinical neuroscience; psychology; open science,2012,NA,Frontiers in Systems Neuroscience,10.3389/fnsys.2012.00062,The adhd-200 consortium: a model to advance the translational potential of neuroimaging in clinical neuroscience
Gary S. McDowell; Adriana Bankston,open data; open science; medicine; medical education; anesthesiology; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114330.1,Providing resources and strategies to enhance career training for junior scientists
Niklas Blomberg,position paper; management; open science; medicine; elixir; alternative medicine; data management; open data,2017,NA,F1000Research,10.7490/f1000research.1114985.1,ELIXIR position paper on FAIR data management in the life sciences
Bojian Liang; Jim Austin; Michael Weeks; Evelyne Sernagor; Thomas Jackson; Leslie S. Smith; Stephen J. Eglen; Mark Jessop,alternative medicine; data sharing; software; medicine; world wide web; open data; open science,2014,NA,F1000Research,10.7490/f1000research.1096553.1,The CARMEN data sharing portal project: what have we learned?
Remedios Melero,business model; computer science; open science; data mining; open data,2013,NA,NA,NA,Open Science and Open Data: Evolving Business Models
Gaye Kiely; Kieran Conboy; Joseph Feller; Georg J.P. Link; Matt Germonprez; Kristen Schuster; Michael Feldman; Jordana George; Matt Willis; Sean P. Goggins; Debora Jeske; Kevin Lumbard,open science; open data; knowledge management; information system; management science; data sharing; engineering,2017,NA,Communications of The Ais,NA,Contemporary issues of open data in information systems research: Considerations and recommendations
John A. Kirkegaard; James R. Hunt; John R. Evans; Bonnie M Flohr,anesthesiology; medicine; open science; agricultural science; alternative medicine; open data,2017,NA,F1000Research,10.7490/f1000research.1113758.1,Stabilising wheat flowering time and yield under drought in Australia
Gabriele Kloska; Robert Ulrich; Stephanie van de Sandt; Frank Scholze; Florian Fritze; Edeltraud Schnepf; Angelika Semrau; Nele Neuberger; Paul Vierkant; Roland Bertelmann; Peter Schirmbacher; Hans-Jürgen Goebelbecker; Evelyn Reuter; Jessika Rücknagel; Heinz Pampel; Maxi Kindling,library science; computer science; open science,2016,NA,NA,10.5281/zenodo.50148,Forschungsdaten-Repositorien mit Beteiligung deutscher Institutionen. Eine re3data.org-Analyse
David B. Audretsch; Stefan Krabel; Werner Bönte,confidentiality; commercialization; open science; political science; incentive; knowledge transfer; cost sharing; public relations; attractiveness; cost benefit analysis,2010,NA,NA,NA,Who Do Scientists in Public Research Institutions Cooperate with Private Firms
Maja Adamska; Andrey Lavrov; Ilya Borisenko; Alexander V. Ereskovsky,open science; physiology; open data; anesthesiology; medicine,2017,NA,F1000Research,10.7490/f1000research.1114374.1,Regeneration in sponges
Jens Klump; Rolf Sander; Kerstin Lehnert; Martin Hammitzsch; Dorit Kerschke; Jochen Klar; Joachim Wachter; Chris Herwig,open science; software; data mining; computer science,2015,NA,European geosciences union general assembly,10.5281/zenodo.17626,Open Science goes Geo - Part III: Beyond Data and Software
John F. Mulley,neuroscience; management science; open science; morphogenesis; a major; open data; dilemma; biology; higher education; developmental biology; cell and molecular biology,2015,NA,F1000Research,10.12688/f1000research.6559.1,Developmental biology teaching - the importance of a practical approach
Gary S. McDowell,open data; anesthesiology; medicine; open science; alternative medicine; computational biology,2017,NA,F1000Research,10.7490/f1000research.1114749.1,Training transitions: From dependence to independence
D. Pendlebury; N. McFarlane; V. Ramaswamy; M. Hegglin; V. Eyring; M. J. Alexander; M. L. Santee; K. Rosenlof,computer science; engineering physics; open science,2012,NA,NA,NA,"World Climate Research Programme Open Science Conference - The SPARC Perspective,"
Kalpana Shankar,scientific method; computer science; information infrastructure; incentive; open science; management science; knowledge management,2012,NA,NA,NA,Virtual Research Environments: Balancing Incentives and Closure in an Emergent Information Infrastructure
Ingrid Dillo,knowledge management; political science; open science; open data,2015,NA,NA,NA,Enabling the re-use of research data: organising stakeholders and infrastructure in the Netherlands
Susanna-Assunta Sansone; Alejandra Gonzalez-Beltran; Massimiliano Izzo; Philippe Rocca-Serra; Allyson L. Lister; Milo Thurston; Eamonn Maguire; Peter McQuilton,open science; open data; alternative medicine; data science; biology,2016,NA,F1000Research,10.7490/f1000research.1113103.1,BioSharing: Mapping the landscape of standard and database resources in the life sciences
Alexander Zipf; Clemens Jacobs,environmental health; physiology; quality assurance; medicine; open science; citizen science,2015,NA,F1000Research,10.7490/f1000research.1097553.1,Citizen science observations of plants and animals: methods for quality assurance
Jaime McCauley,volunteer; open science; public relations; politics; water quality; citizen science; negotiation; medicine; open data; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097669.1,Citizen scientists negotiating politics and policy: strategies and outcomes for volunteer water quality monitoring programs
Nader Ale Ebrahim,economic growth; developing country; alternative medicine; open science; citation; medicine,2013,NA,F1000Research,10.7490/f1000research.1094613.1,The academic impact of research: Current and the future citation trends in developing countries
Felix Krueger; Simon Andrews; Steven Wingett; Philip Ewels,alternative medicine; open science; medicine; computational biology; anesthesiology; open data,2017,NA,F1000Research,10.7490/f1000research.1114612.1,QC Fail sequencing
Veronika Eyring; João Teixeira; Peter J. Gleckler; Reto Knutti; Pierre Friedlingstein; Bart van den Hurk; Pascale Braconnot,climate model; data set; simulation; coupled model intercomparison project; spite; open science; weighting; geography; data collection; management science,2013,NA,NA,NA,Climate Science for Serving Society
Remedios Melero,political science; open science; law,2015,NA,NA,10.13039/501100000780,Strategically and legally H2020
Event Coordinator,library science; media studies; history; open science,2013,NA,NA,NA,Dr Matthew Todd
Jeremy L. McLaughlin,the arts; humanities; data visualization; open science; the internet; visual literacy; digital humanities; computer science; multimedia; data management; linked data,2017,NA,NA,10.1002/bul2.2017.1720430504,A New Open Humanities: Introduction
Gavin Simpson,paleontology; toroid; limnology; physics; open science; geophysics,2017,NA,From the Bottom of the Heap,NA,Tag: toroidal shifts
Dimitri Gagliardi; Yanchao Li; Deborah Cox,stakeholder; engineering; knowledge management; open science; rigour; exploratory research,2014,NA,NA,NA,What are the factors driving and hindering the adoption of open science? An exploratory study
Merrill Warren,forestry; open science; biology; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097586.1,Adventurers and scientists for conservation
Jinbo Chen; Uwe Scholz; Christian Colmsee; Matthias Lange; Daniel Arend,world wide web; publishing; software; open data; publication; medicine; open science; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110060.1,"e!DAL – A framework to store, share & publish research data"
Ann Grand,management science; research question; political science; knowledge management; open science; grounded theory; public participation; science communication; questionnaire; public engagement; research design,2012,NA,NA,NA,Open science and public engagement: Exploring the potential of the open paradigm to support public engagement with science
Anne Clinio; Sarita Albagli,empirical research; knowledge management; open science; transparency; political science,2017,NA,NA,NA,Cadernos abertos de laboratório e publicações líquidas: novas tecnologias literárias para uma Ciência Aberta
Joop H. Jansen; Martin Dugas; Bert A. van der Reijden; Sarah Sandmann; Aniek O. de Graaf,medicine; alternative medicine; computational biology; open data; anesthesiology; open science,2016,NA,F1000Research,10.7490/f1000research.1113111.1,Confident variant calling in NGS data – a mission impossible?
David J. Winter; Scott Chamberlain; Han Guangchun,open data; computer science; entrez; world wide web; open science,2015,NA,NA,10.5281/zenodo.32420,Rentrez 1.0.0
Sarah Elizabeth West; Sian Lomax,multimedia; alternative medicine; open science; medicine,2015,NA,F1000Research,10.7490/f1000research.1097603.1,"The science may be a bit iffy, but our participants had fun!"
Jana Rumler; Regina Schmitt,knowledge management; engineering; open science; open data; engineering management,2015,NA,NA,10.5281/zenodo.18002,Towards Open Science: Central infrastructure units collaborate to support the research process
Pierre Naegelen,open science; sociology; law and economics,2015,NA,NA,NA,Vers un droit de l’ open science ?
Timothy J. Herron; And U. Turken; Nina F. Dronkers,anesthesiology; open data; cerebral arteries; neuroscience; open science,2017,NA,F1000Research,10.7490/f1000research.1114378.1,BraVa cerebral artery database converted to NIFTI MRI format
Markus Diesmann; Thomas Wachtler; Paul H. E. Tiesinga; Rembrandt Bakker,open science; medicine; world wide web; software; alternative medicine; web application; open data,2013,NA,F1000Research,10.7490/f1000research.1094124.1,Web-based databasing has never been easier: the CoCoMac engine goes open source
Christian Heise,reputation; open science; sociology; media studies,2015,NA,NA,10.5281/zenodo.22825,Expose Promotionsvorhaben: Open Science und Open Access - Eine praxistheoretische Studie zum Verständnis der Konzepte vor dem Hintergrund von Differenzierung zwischen verschiedenen wissenschaftlichen Disziplinen und wissenschaftlicher Reputation
Francoise Cluzeau; Suma Tk; Abha Mehndiratta; Rajeev Sadanandan; Bipin Gopal,medicine; medical education; open data; anesthesiology; open science,2017,NA,F1000Research,10.7490/f1000research.1115111.1,Improving detection & management of hypertension through quality standards in Kerala
Alma Swan; Victoria Tsoukala,open science; engineering; library science,2015,NA,NA,NA,Facilitate Open Science Training for European Research
Karin Nadrowski; Claas-Thido Pfaff; Christian Wirth,biology; open science; physiology; workflow; computational biology; kepler,2012,NA,F1000Research,10.7490/f1000research.1092538.1,Using Kepler workflows in ecology
Erin E. Wilhelm; Ira Shoulson; Aliza Y. Glasner; Lawrence O. Gostin,collusion; knowledge management; open science; product liability; public relations; research participant; political science; data sharing; new product development; clinical research; scientific literature,2014,NA,NA,10.2139/ssrn.2535480,Facilitating Medical Product Development Through Voluntary Data Sharing: A Look at the Legal Issues
Leo Havemann; Javiera Atenas,social engagement; global citizenship; open science; open data; knowledge management; political science; management science; raw data; open educational resources; multidisciplinary approach; corporate governance,2016,NA,NA,NA,Educating for social participation: open data as open educational resources
Peter H. Li; Christopher Hunter; Xiao Si Zhe; Laurie Goodman; Scott Edmunds,alternative medicine; medicine; information retrieval; annotation; open science,2017,NA,F1000Research,10.7490/f1000research.1113942.1,Annotometer: Encouraging annotation of published works.
Terry Woodford-Thomas; Sandra Arango-Caro,medicine; citizen science; environmental planning; dirt; alternative medicine; open science,2015,NA,F1000Research,10.7490/f1000research.1097583.1,MO DIRT: Missourians doing impact research together. A project to examine the soil-climate interface with citizen scientists
Gavin Simpson,paleoecology; climate change; ecology; open science; climatology; environmental science; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: Climate change
Dieter Beule; Manuel Holtgrewe,open data; medicine; anesthesiology; open science; alternative medicine; computational biology,2016,NA,F1000Research,10.7490/f1000research.1113099.1,Evaluation of structural variant methods for medium-sized deletions in clinical application
Leonardo Marengo; Juan Carlos Godoy; Thiago Strahler Rivero; María Micaela Marín Salemme,open science; computational biology; anesthesiology; alternative medicine; medicine; open data,2014,NA,F1000Research,10.7490/f1000research.1095393.1,Positive impact of using video games in attention and execuitve functions: a systematic review
Boettiger Carl; Hart Edmund; Ram Karthik; Chamberlain Scott,systems engineering; engineering; knowledge management; open science,2013,NA,NA,10.6084/m9.figshare.791569.v1,rOpenSci - a collaborative effort to develop R-based tools for facilitating Open Science
George R. Littlejohn; Thomas P. Howard,medicine; anesthesiology; open science; open data; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110221.1,Undergraduates never do anything useful
Edward O'Meara; Tania Wiseman,social relation; research ethics; medicine; sheltered housing; open science; constructivism; gerontology; corporate governance; garden design; public relations; open data,2013,NA,F1000Research,10.7490/f1000research.1092993.1,Garden design and planning in sheltered housing accommodation for older people
Jackie Proven; Anna Clements,scholarship; political science; open science; engineering management; library science; research excellence framework,2015,NA,NA,NA,The emerging role of Institutional CRIS in facilitating Open Scholarship
Jean Louis Vincent,open data; family medicine; open science; medicine; alternative medicine; acute care; channel,2015,NA,F1000Research,10.12688/f1000research.7398.1,A new Critical Care channel in F1000Research
Pavel V. Baranov; Zena Abbas; Stephen Kiniry; Kevin O'Riordain; Patrick B. F. O'Connor; Svetlana Koroteeva; Claire A. Donohue; Audrey M. Michel; Vimalkumar Velayudhan; James P.A. Mullan,medicine; computational biology; open data; alternative medicine; open science; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1111892.1,"RiboSeq.Org:resources for the alignment, analysis and exploration of ribo-seq data"
Sünje Dallmeier-Tiessen,information management; computer science; knowledge management; open science; scholarly communication,2014,NA,NA,10.18452/16926,Drivers and barriers in digital scholarly communication
Gary S. McDowell,open data; open science; anesthesiology; computational biology,2017,NA,F1000Research,10.7490/f1000research.1115033.1,Using evidence to make academia more transparent to early career scientists
Peter McQuilton,open science; medicine; anesthesiology; alternative medicine; open data; computational biology,2017,NA,F1000Research,10.7490/f1000research.1114902.1,"FAIRsharing – mapping the landscape of data repositories, standards and data policies and making them FAIR"
Peter Sprivulis; Anthony Celenza; Ian R. Rogers; Teresa A. Williams; Judith Finn; Daniel M Fatovich; Hideo Tohira; Alexandra Bremner; Tony Ahern; Glenn Arendts; Peter Cameron; David Mountain,alternative medicine; open science; anesthesiology; emergency medicine; open data; medicine,2016,NA,F1000Research,10.7490/f1000research.1112253.1,Risk of representation or death in patients discharged at the scene by paramedics
Lily Troia,open science; engineering; engineering ethics,2017,NA,The Idealis,NA,Joining Networks in the World of Open Science
Sameera Irfan; Tayyab Qurban,medicine; anesthesiology; open data; alternative medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1112798.1,Ophthalmic uses of cyclosporin eyedrops
Gavin Simpson,paleontology; limnology; applied mathematics; open science; mathematics; numerical analysis,2017,NA,From the Bottom of the Heap,NA,Tag: Numerical analysis
Sally Archibald; A Nickless; Niall P. Hanan; Christopher A. Williams; Robert J. Scholes; Martina R Van der Merwe,carbon cycle; national park; ecosystem; forestry; eddy covariance; open science; geography,2011,NA,NA,NA,"Estimation of net ecosystem exchange at the Skukuza flux site, Kruger National Park, South Africa"
Jan M. Pawlowski; Hendrik Kalb; Eric Schoop; Henri Pirkkalainen,business; open educational resources; open science; social network; knowledge management,2011,NA,NA,NA,Influence Factors for Sharing Open Science and Open Educational Resources through Social Networking Services.
David Ball; Nancy Pontika; Astrid Orth,european research area; open science; knowledge management; modular design; management science; computer science; best practice,2016,NA,NA,10.3233/978-1-61499-649-1-135,FOSTER’s Open Science Training Tools and Best Practices
Maria K Kowalczuk,medicine; publishing; open science; accounting; audit; alternative medicine; peer review,2016,NA,F1000Research,10.7490/f1000research.1112311.1,Auditing journals for adherence to editorial policy and peer review
Francoise Cluzeau; Ryan Li,alternative medicine; anesthesiology; open data; open science; medicine,2017,NA,F1000Research,10.7490/f1000research.1113734.1,Principles for Developing Clinical Quality Standards in Low and Middle Income Countries: A Guide
Lauren M. Ellman; Lauren E. Gibson; Lauren E. Reeves; Shanna Cooper,open science; alternative medicine; anesthesiology; psychiatry; medicine; open data,2016,NA,F1000Research,10.7490/f1000research.1111978.1,Traumatic life events and substance use: transdiagnostic considerations and specificity to attenuated positive psychotic symptoms
Gavin Simpson,ecology; limnology; library science; commons; open science; political science,2017,NA,From the Bottom of the Heap,NA,Tag: Creative Commons licenses
Hanspeter A. Mallot; Stephan Lancier,anesthesiology; medicine; computational biology; open data; open science; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110679.1,Likelihood estimation of places in local environments
Eva Amsen,open data; alternative medicine; social psychology; medicine; open science; publishing,2015,NA,F1000Research,10.7490/f1000research.1097637.1,Publishing negative results and underlying research data
Haley Skymba; Steven J. Luck; Tyler A. Lesh; Ann M. Kring; Tamara Y. Swaab; Cameron S. Carter; Marjorie Solomon; George R. Mangun; Tara A. Niendam; Charan Ranganath; J. Daniel Ragland,open data; neuroscience; open science; anesthesiology; medicine,2016,NA,F1000Research,10.7490/f1000research.1113272.1,Intact emotion processing in the context of reduced prefrontal engagement
Benedikt Fecher; Sascha Friesike,science communication; multitude; knowledge management; data sharing; political science; open data; umbrella term; open science; architecture; data management,2013,NA,NA,10.1007/978-3-319-00026-8_2,"Open Science: One Term, Five Schools of Thought"
Di Luca Massimiliano; Ninja Katja Horr,open data; anesthesiology; medicine; alternative medicine; medical education; open science,2015,NA,F1000Research,10.7490/f1000research.1110676.1,Mechanisms of short interval timing: The influence of interval filling on perceived duration and discrimination performance
Haralambos Sarimveis; Jiakang Chang; Gareth Owen; Christoph Helma; Friederike Ehrhart; Linda Rieswijk; Denis Gebele; Micha Rautenberg; Egon Willighagen; Nina Jeliazkova; Georgios Drakakis; Penny Nymark; Pekka Kohonen,medicine; open science; anesthesiology; alternative medicine; computational biology; open data,2016,NA,F1000Research,10.7490/f1000research.1113520.1,Answering scientific questions with linked European nanosafety data
Gavin Simpson,limnology; paleontology; extreme value theory; geography; climatology; open science,2017,NA,From the Bottom of the Heap,NA,Tag: extreme values
Gary S. Taylor; Juha-Pekka Salminen; Martin J. Steinbauer,anesthesiology; medicine; open science; physiology,2016,NA,F1000Research,10.7490/f1000research.1111460.1,"Yellow, red, dead: are Pink gum leaves hypersensitive topsyllids or photodamage?"
Kubilius Jonas,open science; engineering physics; engineering,2013,NA,NA,10.6084/m9.figshare.751549.v1,"The Open Science Cycle, July 2013 (full data)"
Alexie Papanicolaou,genome project; computational biology; iterative and incremental development; open data; open science; reference genome; knowledge management; biology; genomics,2016,NA,F1000Research,10.12688/f1000research.7559.1,The life cycle of a genome project: perspectives and guidelines inspired by insect genome projects
Alexander Ball,alternative medicine; data mining; data quality; digital curation; open science; open data; medicine,2015,NA,F1000Research,10.7490/f1000research.1111029.1,"Dataset-Level Metrics:Knowledge Exchange, DCC, CASRAI"
Gavin Simpson,biology; paleontology; open science; computational biology; statistical model; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: statistical modelling
Gavin Simpson,macroeconomics; limnology; inflation; open science; paleontology; economics,2017,NA,From the Bottom of the Heap,NA,Tag: zero inflation
James C. Coyne,scientific writing; alternative medicine; knowledge management; medicine; open science,2014,NA,F1000Research,10.7490/f1000research.1097291.1,The power of good scientific writing; and how to promote yours
Simon Fischer; Jan N. van Rijn; Patrick Winter; Luís Torgo; Bo Gao; Bernd Wiswedel; Venkatesh Umaashankar; Bernd Bischl; Michael R. Berthold; Joaquin Vanschoren,data science; computer science; web api; software; open science,2013,NA,NA,10.1007/978-3-642-40994-3_46,OpenML: a collaborative science platform
Kearney T. W. Gunsalus; Misty L. Heggeness; Gary S. McDowell; José Pacas,open data; open science; census; alternative medicine; management; medicine,2017,NA,F1000Research,10.7490/f1000research.1113740.1,Preparing for the 21st Century biomedical research job market: using census data to inform policy and career decision-making
Maria Cristina Soares Guimarães,open science; geography; public relations; corollary; sociology of scientific knowledge; global public good; public good,2014,NA,NA,NA,"Ciência aberta e livre acesso à informação científica: tão longe, tão perto"
Andrew Stubbs; P.J. van der Spek; A Kriesels; Saskia Hiltemann; S.A. Boers; J.P. Hays; R Jansen,open science; open data; galaxy; data mining; biology; alternative medicine; user friendly,2016,NA,F1000Research,10.7490/f1000research.1112720.1,"MYcrobiota: An open-source, user-friendly Galaxy application for microbiota determination and dynamic reporting from 16S sequences"
Johanna Vompras; Thilo Paul-Stueve; Cord Wiljes; Florian Lier; Christian Pietsch; Najko Jahn; Philipp Cimiano,motion capture; open science; linked data; data mining; software deployment; cognition; engineering; data science; center of excellence,2013,NA,NA,NA,Towards Linked Research Data: An Institutional Approach
Samuel Greiff; Christoph Kemper; Nicolas Becker; Thiemo Kunze,web testing; systems engineering; web application; software framework; open science; computer science; system requirements; software; data collection; world wide web; extensibility,2016,NA,NA,NA,"Rethinking web-based testing: COMPROSO, an open source testing tool."
André Anjos; Laurent El Shafey; Sébastien Marcel,software framework; robustness; open platform; web application; computer science; systems engineering; workflow; big data; open science; software,2017,NA,arXiv: Software Engineering,NA,BEAT: An Open-Source Web-Based Open-Science Platform.
Hans Pfeiffenberger,engineering ethics; political science; open science,2015,NA,NA,NA,Open Science – A Necessity and it’s Challenges
Simone Holligan; Colin D. Kay; Penny M. Kris-Etherton; Sheila G. West; Sarah K Gebauer,alternative medicine; anesthesiology; open science; open data; medicine,2011,NA,F1000Research,10.7490/f1000research.1724.1,Dose-related effects of pistachios on emerging CVD risk factors in moderately hypercholesterolemic individuals
Gavin Simpson,business; open science; public relations,2015,NA,From the Bottom of the Heap,NA,The new Tri-agency open access policy
Natalie Meyers; Andrew Sallans,open science; engineering; software engineering; workflow,2015,NA,NA,NA,The Open Science Framework (OSF) at Notre Dame: Connecting the Workflow and Supporting the Research Mission
Olivia Doppelt-Azeroual; Fabien Mareuil; Hervé Ménager,medicine; galaxy; world wide web; open science; open data; web service; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114334.1,A public Galaxy platform at Pasteur used as an execution engine for web services
Carl Mitcham,geography; performance art; open science,2014,NA,NA,NA,Cuestionando la acción en el ciberespacio
Jutta Haider,democratization; common good; openness to experience; underpinning; political science; enclosure; knowledge base; open science; knowledge management,2017,NA,NA,NA,Openness as Tool for Acceleration and Measurement: Reflections on Problem Representations Underpinning Open Access and Open Science
Roberto Caso,norm; social science; open science; sociology,2016,NA,NA,NA,La scienza aperta contro la mercificazione del sapere
Gavin Simpson,open science; geography; limnology; paleontology,2017,NA,From the Bottom of the Heap,NA,Tag: Area under a curve
Yoshimasa Tanaka; Shuji Abe; Satoru Ueno; M. Nosé; Norio Umemura; Atsuki Shinbori,open science; computer science; open data; web service; world wide web,2017,NA,Japan Geoscience Union,NA,IUGONET Type-A: web service for solar-terrestrial science
Charlotte Wegener; Ninna Meier,pedagogy; academic writing; open research; open science; professional writing; engineering,2016,NA,NA,NA,Engaging with the process of writing can connect researcher and reader and foster real innovation and impact
Robert Küffner; David A. Schoenfeld; David L. Ennist; Eric A. Macklin; Neta Zach; Nazem Atassi; Dan Moore,medicine; alternative medicine; open data; anesthesiology; open science,2016,NA,F1000Research,10.7490/f1000research.1113562.1,The proper use of historical controls in ALS trials
Joy Davidson; Ivo Grigorov; Mikael Karstensen Elbæk; Najla Rettberg,knowledge transfer; engineering; workflow; return on investment; research excellence framework; knowledge management; management science; open science; societal impact of nanotechnology; open innovation; open data,2015,NA,NA,10.5281/zenodo.12247,Winning Horizon 2020 with Open Science
Margherita Di Leo; Daniel McInerney; Daniele de Rigo; Giovanni Caudullo; Paolo Corti; Jesús San-Miguel-Ayanz,geospatial analysis; management science; precondition; computer science; theoretical computer science; scalability; robustness; computational model; open data; open science; spatial analysis,2013,NA,NA,NA,Toward open science at the European scale: geospatial semantic array programming for integrated environmental modelling
Gavin Simpson,art; limnology; soap film; oceanography; paleontology; open science,2017,NA,From the Bottom of the Heap,NA,Tag: Soap-film
Kyle H Ambert,open science; neuroscience; biology; workflow; text mining; software; data curation,2011,NA,F1000Research,10.7490/f1000research.2037.1,Text-mining tools for optimizing community database curation workflows in neuroscience
Tjempaka Sari Hartomo; Julian Cribb,political science; scarcity; knowledge management; environmental degradation; humanity; science communication; public relations; open science; government; sociology of scientific knowledge,2010,NA,NA,NA,Open science : sharing knowledge in the global century
Kevin Ashley,open science; library science; computer science; open data,2015,NA,NA,NA,Kevin Ashley's Speech
Daniel Mietchen,engineering; open science; library science,2014,NA,NA,NA,Open Science and Wikimedia
K. Bultitude; Alan F. T. Winfield; Ann Grand; C. Wilkinson,the internet; engineering research; public engagement; knowledge management; science education; open science; publishing; political science; engineering ethics; science communication,2010,NA,NA,NA,Open Science and Public Engagement with Engineering
Carter G. Kruse; Colleen A. Caldwell; Robert Dudley; Joanna Hatt; Timothy Frey; Yvette Paroz; Thomas F. Turner; Tyler J. Pilger; Megan J. Osborne; Martha Cooper; Bryan Bakevich; Brock M. Huntsman; Eliza Gilbert,environmental ethics; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1115166.1,"Native fish conservation and management in the upper/middle Rio Grande, Pecos River, Canadian River, Tularosa and Guzman basins, New Mexico during 2017"
Gavin Simpson,physical geography; limnology; open science; geography; paleontology,2017,NA,From the Bottom of the Heap,NA,Tag: Open Science
Bosman Jeroen; Kramer Bianca,computer science; open science; knowledge management,2017,NA,NA,10.6084/m9.figshare.4627954.v1,Open Science practices (set of images)
Francesca Di Donato; Maria Chiara Pievatolo,engineering; open science; library science,2013,NA,NA,NA,Fare ricerca sul Web.Dalle biblioteche digitali all’annotazione semantica
Gavin Simpson,computer science; limnology; open science; paleontology; data science; data processing,2017,NA,From the Bottom of the Heap,NA,Tag: data processing
Jeroen Bosman; Bianca Kramer,dozen; scholarly communication; open science; library science; geography,2015,NA,NA,10.5281/zenodo.31943,From Budapest via San Francisco to The Hague: a bird's eye view of two dozen scholarly communication charters.
Valerie Wood; Midori A. Harris; Steve Oliver; Kim Rutherford; Jürg Bähler; Antonia Lock,open science; computational biology; open data; medicine; anesthesiology; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111869.1,PomBase community literature curation
