AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Thomas L. Griffiths; Alexandra Paxton,imagination; cognition; data science; culture gap; big data; open science; bridging; computer science,2017,Journal,Behavior Research Methods,10.3758/s13428-017-0874-x,Finding the traces of behavioral and cognitive processes in big data and naturally occurring datasets
Joel West; Markus Perkmann,engineering; management; open innovation; engineering management; open science,2015,BookChapter,NA,10.7208/chicago/9780226178486.003.0002,Chapter 2. Open Science and Open Innovation: Sourcing Knowledge from Universities / Markus Perkmann and Joel West
Guido Buenstorf; Geissler Matthias,political science; role model; knowledge management; knowledge transfer; laser; open science; management; tracing; observational learning; barriers to entry; german,2014,Journal,Journal of Economics and Statistics,10.1515/jbnst-2014-2-305,"Like Doktorvater, like Son? Tracing Role Model Learning in the Evolution of German Laser Research"
Pieter Meysman; Ashley Mae Conard; Kevin Schwahn; Susanne M.A. Hermans; Melissa Woghiren; Mehedi Hassan; Farzana Rahman; Nanne Aben; Annika Jacobsen; Bart Cuypers; Nazeefa Fatima; Anupama Jigisha; Ben Siranosian,open science; medicine; open data; engineering physics,2016,Journal,F1000Research,10.12688/f1000research.10389.1,Highlights from the ISCB Student Council Symposia in 2016
Tindaro Cicero; Marco Malgarini; Antonio Ferrara; Andrea Bonaccorsi,journal ranking; ordered probit; political science; humanities; research assessment exercise; open science; text mining; architecture; peer review; the arts,2015,Journal,F1000Research,10.12688/f1000research.6478.1,"Journal ratings as predictors of articles quality in Arts, Humanities and Social Sciences: an analysis based on the Italian Research Evaluation Exercise"
Henry Sauermann; Michael Roach,economics; economics of science; secrecy; marketing; open science; public relations; publishing,2014,Journal,Research Policy,10.2139/ssrn.1696783,Not All Scientists Pay to Be Scientists: PhDs’ Preferences for Publishing in Industrial Employment
Bernd Pulverer,biology; genetics; open science; knowledge management; publishing; community engagement,2016,Journal,The EMBO Journal,10.15252/embj.201670030,Preparing for Preprints
Katharina Geukes; Dennis Dreiskämper; Till Utesch,psychoanalysis; open science; psychology,2017,Journal,Zeitschrift Fur Sportpsychologie,10.1026/1612-5010/a000205,Open Science in der Sportwissenschaft
Samuel Illingworth,open data; scientific study; literature; open science; medicine; publishing; poetry; scientific method; alternative medicine,2016,Journal,F1000Research,10.12688/f1000research.7783.3,Are scientific abstracts written in poetic verse an effective representation of the underlying research
Jürgen Bajorath; Ye Hu,open science; data set; medicine; medicinal chemistry; download; software; web server; cheminformatics; open data; data transmission,2014,Journal,F1000Research,10.12688/f1000research.3713.1,Follow up: Compound data sets and software tools for chemoinformatics and medicinal chemistry applications: update and data transfer.
Zosia Kmietowicz,open science; clinical trial; yoda; iliac crest; medicine; alternative medicine; open data; pathology; bone morphogenetic protein 2; spinal fusion,2013,Journal,BMJ,10.1136/bmj.f3909,First reviews are published that are based on the “totality of the evidence”
Adrienne Grêt-Regamey; Ariane Walz; Janina Kleemann; Katja Schmidt; Paul Opdam; Daniele La Rosa; Dawn C. Parker; Grace B. Villamor; Christian Albert; Christine Fürst,economics; environmental resource management; visualization; ecosystem services; land use planning; central government; corporate governance; market mechanism; open science; social learning,2015,Journal,Change and Adaptation in Socio-Ecological Systems,10.1515/cass-2015-0001,Ecosystem services for connecting actors – lessons from a symposium
Carly Strasser; John Ernest Kratz,documentation; data mining; data sharing; medicine; citation; text mining; open science; alternative medicine; terminology; implementation; open data,2014,Journal,F1000Research,10.12688/f1000research.3979.3,Data publication consensus and controversies
Patricia Zeni Marchiori; Andre Luiz Appel; Eduardo Michelotti Bettoni,open science; internet of things; information and communications technology; digital curation; data science; computer science; world wide web,2017,Journal,AtoZ: Novas Práticas em Informação e Conhecimento,10.5380/atoz.v5i2.49775,Datos e información: significados y comprometimiento
Shirley Carter-Thomas; Elizabeth Rowley-Jolivet,multimedia; adaptability; communication; new media; affordance; emotive; immediacy; open science; sociology; linguistics; presentational and representational acting,2017,Journal,Journal of Pragmatics,10.1016/j.pragma.2016.12.003,"Open science notebooks: New insights, new affordances"
Antony Vinh; Andrew J. Freeman; Robert E. Widdop,medicine; open science; open data; anesthesiology; alternative medicine,2017,Journal,F1000Research,10.12688/f1000research.10117.1,Novel approaches for treating hypertension
Falk Reckling; Stefan Kasberger; Peter Kraker; Katharina Rieck; Katrin Buschmann; Katja Mayer; Michela Vignoli,media studies; political science; open science,2015,Journal,NA,10.1515/iwp-2015-0025,Open Science in Österreich: Ansätze und Status
Nicola Baldini,incentive; prestige; knowledge management; public relations; management; reputation; economics; marketing; open science,2011,Journal,Technology Analysis & Strategic Management,10.1080/09537325.2011.543329,University Patenting: Patterns of Faculty Motivations
Wolf Vanpaemel; Gert Storms; Leen Deriemaecker; Maarten Vermorgen,data sharing; psychological research; storm; open science; open research; social psychology; psychology; wasting,2015,Journal,Collabra,10.1525/collabra.13,Are we wasting a good crisis? The availability of psychological research data after the storm
Arvid Lundervold,information technology; brain mapping; computer science; algorithm; signal processing; cognitive neuroscience; medical imaging; software; neuropsychology; open science,2012,Conference,NA,NA,Functional MRI — Signal processing algorithms and applications
Tracey L. Weissgerber; Vesna D. Garovic; Stacey J. Winham; Marko Savic; Natasa M. Milic,genetics; graphics; biology; graph; data visualization; open science; theoretical computer science; transparency; sample size determination; line graph,2016,Journal,PLOS Biology,10.1371/journal.pbio.1002484,From Static to Interactive: Transforming Data Visualization to Improve Transparency.
Roger Collier,operations research; impartiality; medicine; public speaking; management; originality; a major; pathology; publishing; open science; reality television; mergers and acquisitions,2011,Journal,Canadian Medical Association Journal,10.1503/cmaj.109-3785,"No favour, no friends: parsing the qualifications for a journal's editor-in-chief."
Nobuko Miyairi,preprint; world wide web; scientometrics; computer science; open science,2014,Journal,Journal of Information Processing and Management,10.1241/johokanri.57.80,Open science and scientific data
Łukasz Opioła; Jacek Kitowski; Renata Slota; Łukasz Dutka; Michał-Żmuda,computer science; data mining; kademlia; reuse; open science,2016,Journal,Procedia Computer Science,10.1016/j.procs.2016.11.036,Kademlia with Consistency Checks as a Foundation of Borderless Collaboration in Open Science Services
Hamid R. Jamali; David Nicholas; Eti Herman,publishing; social network; open data; economics; open science; higher education; public relations; knowledge management; reputation; multidisciplinary approach; citizen science,2016,Journal,Research Evaluation,10.1093/reseval/rvv032,Scholarly reputation in the digital age and the role of emerging platforms and mechanisms
Glen P. Mays; F. Douglas Scutchfield,health education; public relations; health policy; law; environmental health; epidemiology; health promotion; occupational safety and health; public health; medicine; international health; open science,2014,Journal,American Journal of Public Health,10.2105/AJPH.2014.302390,Transforming Public Health Delivery Systems With Open Science Principles
Brian O’Connor,engineering; chemical database; world wide web; engineering management; open science; information repository,2014,Journal,NA,10.7557/5.3239,Community Driven Open Science
Ricardo Jorge Dinis-Oliveira; Teresa Magalhães,upgrade; medicine; publishing; open data; higher education; bibliography; teaching method; forensic science; open science; management science; alternative medicine,2016,Journal,F1000Research,10.12688/f1000research.8726.1,Teaching and learning based on peer review: a realistic approach in forensic sciences.
Hagen Wierstorf; Fiete Winter; Sascha Spors,toolbox; project management triangle; physics; software project management; active listening; management science; software; best practice; open science; data management,2017,Journal,Journal of the Acoustical Society of America,10.1121/1.4987814,Open science in the Two!Ears project—Experiences and best practices
Maria Theresa Larsen; Lee Davis; Peter Lotz,public relations; open science; skepticism; economics,2011,Journal,Journal of Technology Transfer,10.1007/s10961-009-9142-2,Scientists' perspectives concerning the effects of university patenting on the conduct of academic research in the life sciences
Jennifer Lin; Michael W. Taylor; Fiona Murphy; Liz Allen,medicine; systems engineering; scientometrics; open data; science policy; altmetrics; alternative medicine; open science,2016,Journal,F1000Research,10.12688/f1000research.10422.1,Building the infrastructure to make science metrics more scientific
Frank Rockhold,alternative medicine; clinical research; family medicine; data access; transparency; open science; medicine; pathology; data sharing,2017,Journal,Annals of Oncology,10.1093/annonc/mdx123,Statistical controversies in clinical research: data access and sharing—can we be more transparent about clinical research? Let’s do what’s right for patients
Maarten Mennes; F. Xavier Castellanos; Bharat B. Biswal; Michael P. Milham,functional neuroimaging; data sharing; computer science; informatics; grassroots; health informatics; knowledge management; open science; neuroinformatics; data aggregator,2013,Journal,NeuroImage,10.1016/j.neuroimage.2012.10.064,Making data sharing work: The FCP/INDI experience
Achintya Rao; A Huffman; K. Lassila-Perini; T. McCauley; Alicia Calderon; Ana Y. Rodríguez-Marrero; David Colling,novelty; outreach; open data; virtual machine; database; usability; computer science; collision; open science; data mining; software,2016,Journal,NA,10.1016/j.nuclphysbps.2015.09.195,Preparations for the public release of high-level CMS data
Timothée Poisot; Ethan P. White; Dominique Gravel; Philippe Desjardins-Proulx; Karthik Ram; Joel James Adamson,mathematics; publication; server; publishing; world wide web; permission; the internet; open science; biology; preprint; science policy; genetics,2013,Journal,PLOS Biology,10.1371/journal.pbio.1001563,The Case for Open Preprints in Biology
Venancio Massingue; Solange Rito Lima; Marangaze Munhepe Mulhanga,environmental resource management; knowledge sharing; developing country; software deployment; information system; knowledge management; engineering; open science; multitude; developed country,2016,Conference,NA,10.1109/RoEduNet.2016.7753211,An evolutive model for open science in mozambique
Emily F. Oster; Ira Shoulson; Erin E. Wilhelm,open science; property rights; confidentiality; medicine; data sharing; surgery; knowledge management; guard; public good; clinical research,2014,Journal,JAMA,10.1001/jama.2014.850,Approaches and Costs for Sharing Clinical Research Data
C.H.J. Hartgerink; Jelte,audit; cell biology; epistemology; open science; research ethics; misconduct; scientific misconduct; fabrication; normative; management science; computer science; research design,2016,Journal,ScienceOpen Research,10.14293/S2199-1006.1.SOR-SOCSCI.ARYSBI.v1,Research practices and assessment of research misconduct
Amy L. Kaleita; Adina Howe; Michael Howe; D. Raj Raman,science communication; medicine; open science; preprint; science policy; open data; science technology society and environment education; applied science; media studies; science education,2017,Journal,F1000Research,10.12688/f1000research.11232.2,Imagining tomorrow's university in an era of open science
Angelos Stavrou; Foteini Baldmitsi; Jonathan Bell; Thomas D. LaToza,experimental data; data collection; smart contract; management science; system integration; data mining; data management; source code; software; computer science; open science,2017,Conference,NA,10.1109/SE4Science.2017..11,Advancing open science with version control and blockchains
Teresa Magalhães; Ricardo Jorge Dinis-Oliveira,open science; management science; publication; medicine; biomedical sciences; alternative medicine; open data,2016,Journal,F1000Research,10.12688/f1000research.6809.2,The Inherent Drawbacks of the Pressure to Publish in Health Sciences: Good or Bad Science
Juliana Elisa Raffaghelli,educational technology; professional learning community; conceptual framework; research question; knowledge management; scholarship; pedagogy; digital scholarship; faculty development; open science; sociology,2017,Journal,International Journal of Educational Technology in Higher Education,10.1186/s41239-017-0058-x,Exploring the (missed) connections between digital scholarship and faculty development: a conceptual analysis
R.S. Dawe,medicine; open science; alternative medicine; open data; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.10101.1,An overview of the cutaneous porphyrias
Nicholas S. Bowden; David G. Loomis,efficient energy use; open science; information system; government; renewable energy; data web; environmental resource management; general partnership; engineering; database; feed in tariff,2013,Journal,Natural Gas & Electricity,10.1002/gas.21730,Information Systems: Nationwide Database of Electric Rates to Become Available
Samuel Illingworth; Joanna Verran; James Redfern,science communication; publishing; science education; respondent; open data; geography; open science; alternative medicine; public relations; the internet; digital media,2016,Journal,F1000Research,10.12688/f1000research.8815.1,What does the UK public want from academic science communication
Wolfgang Stroebe,social psychology; bayesian probability; open science; psychology; psychological research; replicate; bayesian inference; false positive paradox; a priori probability,2016,Journal,Journal of Experimental Social Psychology,10.1016/j.jesp.2015.09.017,Are most published social psychological findings false
Sara Hägg; Sarah Holst,medical education; anesthesiology; open data; peer review; open science,2017,Journal,F1000Research,10.12688/f1000research.13030.1,Positive bias for European men in peer reviewed applications for faculty position at Karolinska Institutet
Eveline Wandl-Vogt; Roberto Therón,computer science; data visualization; digital humanities; knowledge management; open science,2016,Conference,NA,10.1145/3012430.3012630,New trends in digital humanities
Harkamal Walia; Kevin Begcy; Malachy T. Campbell; Sairam Behera; Natasha Pavlovikj; Jitender S. Deogun,workflow; workflow technology; open science; parallel computing; idle; computer science; workflow engine; workflow management system; cloud computing; grid,2014,Conference,NA,10.1145/2616498.2616551,Evaluating Distributed Platforms for Protein-Guided Scientific Workflow
Alicia M. Grubb; Steve M. Easterbrook,knowledge management; scientific communication; credibility; open science; peer review; terminology; empirical research; data sharing; political science; research design,2011,Journal,PLOS ONE,10.1371/journal.pone.0023420,On the Lack of Consensus over the Meaning of Openness: An Empirical Study
Lyubomir Penev,world wide web; computer science; semantic publishing; open data; open science; science communication,2017,Journal,Research Ideas and Outcomes,10.3897/rio.3.e12265,From Open Access to Open Science from the viewpoint of a scholarly publisher
Heidi Laine,research ethics; knowledge management; open data; openness to experience; open science; data mining; default; computer science; intrinsic value; philosophy of science,2017,Journal,Data Science Journal,10.5334/dsj-2017-029,Afraid of Scooping – Case Study on Researcher Strategies against Fear of Scooping in the Context of Open Science
Anna Clements; Valerie McCutcheon,data management; open science; institutional research; computer science; institutional repository; corporate governance; open data; knowledge management; data mining; information management; management system,2014,Journal,Procedia Computer Science,10.1016/j.procs.2014.06.033,Research data meets research information management: Two case studies using (a) Pure CERIF-CRIS and (b) EPrints repository platform with CERIF extensions
Morris Riedel; F. Estrella; Alberto Di Meglio,computer science; middleware; open science; general plan; sustainability; mandate; emi; data mining; software; limiting factor,2012,Conference,NA,10.1109/eScience.2012.6404450,On realizing the concept study ScienceSoft of the European Middleware Initiative: Open Software for Open Science
Erin Holve,engineering; milestone; knowledge management; cielo; data sharing; biomedical sciences; data access; open science,2016,Journal,NA,10.13063/2327-9214.1271,Open Science and eGEMs: Our Role in Supporting a Culture of Collaboration in Learning Health Systems.
Antony J. Williams; Lou Peck; Sean Ekins,data sharing; altmetrics; social network; preprint; publishing; medicine; open data; open science; peer review; knowledge management,2017,Journal,F1000Research,10.12688/f1000research.12185.1,"The new alchemy: Online networking, data sharing and research activity distribution tools for scientists"
Pall Thordarson; D. Brynn Hibbert,chemistry; organic chemistry; nanotechnology; job plot; transparency; supramolecular chemistry; management science; open science; data access; software,2016,Journal,Chemical Communications,10.1039/C6CC03888C,"The death of the Job plot, transparency, open science and online tools, uncertainty estimation methods and other developments in supramolecular chemistry data analysis"
Saveria Capellari; Domenico De Stefano,structural change; open science; social network analysis; economic system; entrepreneurship; business,2016,Journal,Triple Helix,10.1186/s40604-016-0036-7,Different network typologies in patenting activity of academic inventors through time: the case of Italian chemists in the period 2000–2011
John M. Hancock; Carole A. Goble; Aleksandra Nenadic; Patricia M. Palagi; Susanna-Assunta Sansone; Eija Korpelainen; Diana Marek; Celia W. G. van Gelder; Aleksandra Pawlik; Philip Lijnzaad,systems engineering; elixir; carpentry; open science; medicine; alternative medicine; software,2017,Journal,F1000Research,10.12688/f1000research.11718.1,Developing a strategy for computational lab skills training through Software and Data Carpentry: Experiences from the ELIXIR Pilot action
Jeremy K. M. Sanders,publication; medicine; open science; data science; text mining,2016,Journal,Royal Society Open Science,10.1098/rsos.150712,Editorial January 2016
Christiana N. Fogg,data science; satellite; medicine; open science; special interest group; physiology,2016,Journal,F1000Research,10.12688/f1000research.8639.1,"Program Bytes - Satellite Meetings, SIGs, and AKEs at ISMB 2016"
Eric T. Juengst; Michelle L. McGowan; Jennifer R. Fishman; Suparna Choudhury,big data; data sharing; data collection; computer science; data driven; cognitive psychology; human brain project; knowledge management; anonymity; open science; data science; genomics,2014,Journal,Frontiers in Human Neuroscience,10.3389/fnhum.2014.00239,"Big data, open science and the brain: lessons learned from genomics"
Catherine Downy; Sarah Cornell,global change; research program; china; oceanography; geology; environmental protection; volcano; open science; meteorology; earth system science,2010,Journal,"Eos, Transactions American Geophysical Union",10.1029/2010EO430010,"Improved Understanding of the Earth System and Its Implications: Earth System Science 2010: Global Change, Climate and People: Edinburgh, United Kingdom, 10–13 May 2010"
Thomas J. Hacker; Anup Mohan; Gregory Rodgers,default gateway; computer engineering; data mining; grid; server; open science; supercomputer; computer science; cyberinfrastructure; operating system; earthquake engineering; warehouse,2013,Conference,NA,10.1145/2484762.2484784,Developing a high-volume batch submission system for earthquake engineering
Bernard Rentier,world wide web; sociology; a major; scientific communication; public relations; scholarly communication; marketing; scientific literature; open science; impact factor; originality; human rights,2016,Journal,Interlending & Document Supply,10.1108/ILDS-06-2016-0020,Open Science: a revolution in sight?
Anne Tierney,excellence; open science; teaching and learning center; higher education; alternative medicine; open data; medicine; discipline; government; pedagogy; research excellence framework,2016,Journal,F1000Research,10.12688/f1000research.7695.1,Communities of practice in Life Sciences and the need for brokering.
Daniel Mandl; Zachary L. Flamig; Humberto Vergara; Yang Hong; Stuart Frye; Jonathan J. Gourley; Matthew Handy; Maria T. Patterson; Rob Clark,hydrology; groundwater; arid; flash flood; physics; cloud computing; open science; decision support system; capacity building; meteorology; christian ministry,2017,Journal,Bulletin of the American Meteorological Society,10.1175/BAMS-D-15-00130.1,Hydrological Modeling and Capacity Building in the Republic of Namibia
Ruth D. Gates; Matthias Troyer; Neil Davies; Alex Kusenko; Tony Dell; Hervé C. Bossin; Marania Hopuare; John Deck; Sally J. Holbrook; Patrick V. Kirch; Linda A. Amaral Zettler; Véronique Berteaux; Serge Planes; Slava Turyshev; Hunter S. Lenihan; Michael B. Bonsall; Alex Kosenkov; Antonios Magoulas; Fernanda Valdvinos; Russell J. Schmitt; James J. Leichter; George K. Roderick; David J. Gavaghan; Joachim Claudet; Daniel M. Tartakovsky; Antoine Collin; Neo D. Martinez; Mike Harfoot; Dawn Field; James L. Hench; Georgios Kotoulas; Spencer A. Wood; Christopher P. Meyer; Jennifer A. Dunne; Charlotte Cabasse; Rich Williams; Benoit Stoll; Hinano Teavai Murphy; Billie J. Swalla,systems biology; systems ecology; sustainability; biodiversity; biocode; digital ecosystem; ecological systems theory; bioinformatics; open science; computer science,2016,Journal,GigaScience,10.1186/s13742-016-0118-5,Simulating social-ecological systems: the Island Digital Ecosystem Avatars (IDEA) consortium
Henry Neeman; Ruth Marinshaw; James B. Bottum; J. Barr von Oehsen; James Pepin,transformative learning; open science; computer data storage; knowledge management; community building; computer science; leverage; grid; management science,2013,Conference,NA,10.1145/2484762.2484775,The condo of condos
Christopher R. Madan,open science; scientific writing; text mining; open data; knowledge management; alternative medicine; publishing; novelty; empirical research; medicine,2015,Journal,F1000Research,10.12688/f1000research.6053.1,Every scientist is a memory researcher: Suggestions for making research more memorable
Barend Mons; Rob Hooft; Ruben Kok; Lars Eijssen; Chris T. Evelo,open data; knowledge management; alternative medicine; medicine; publishing; open science; text mining,2015,Journal,F1000Research,10.12688/f1000research.6009.2,The Dutch Techcentre for Life Sciences: Enabling data-intensive life science research in the Netherlands
Geoffrey Boulton,credibility; printing press; exploit; knowledge management; scrutiny; a major; technological revolution; operations research; open science; open data; engineering,2014,Journal,NA,10.7557/5.3231,Open Data and the Future of Science
Alberto Baccini; Giuseppe De Nicolao,research assessment exercise; meta analysis; open science; bibliometrics; social science; data mining; sociology,2016,Journal,Scientometrics,10.1007/s11192-016-2055-6,Reply to the comment of Bertocchi et al.
E. Richard Gold; Sarah E. Ali-Khan; Liam W. Harris,open science; incentive; intellectual property; cell biology; science policy; biology; knowledge management,2017,Journal,eLife,10.7554/eLife.29319,Point of View: Motivating participation in open science by examining researcher incentives
Irene V. Pasquetto; Christine L. Borgman; Bernadette M. Randles; Milena S. Golshan,software; documentation; interoperability; human computer interaction; computation; empirical research; open science; computer science,2017,Conference,NA,10.1109/JCDL.2017.7991618,Using the Jupyter Notebook as a Tool for Open Science: An Empirical Study
Kevin Shee; George M. Church; Robert A. Lue; Nicholas J. Guido; Alain Viel; Michael Strong,undergraduate research; computer science; documentation; data sharing; open science; open data; coursework; the internet; web 2 0; multimedia; bioinformatics,2010,Journal,Journal of Microbiology & Biology Education,10.1128/jmbe.v11i2.219,"Research, Collaboration, and Open Science Using Web 2.0"
Patrick West; Han Wang; Stephan Zednik; Peter Fox; Yu Chen; Xiaogang Ma; Ahmed Eleish; John S. Erickson; Hao Zhong,geology; informatics; ontology; open data; information technology; annotation; knowledge management; software; semantic web; climatology; open science,2017,Journal,Frontiers of Earth Science in China,10.3389/feart.2017.00036,Weaving a Knowledge Network for Deep Carbon Science
Christiana N. Fogg,open data; special interest group; open science; computer science; multidisciplinary approach; intelligent decision support system; engineering management; neuroscience,2016,Journal,F1000Research,10.12688/f1000research.8640.1,"ISMB 2016 offers outstanding science, networking, and celebration"
Emma Marsden; Luke Plonsky; Sophie Thompson,applied linguistics; language acquisition; computer science; data science; data collection; open science; second language acquisition,2017,Journal,NA,10.1051/shsconf/20173800013,Open science in second language acquisition research: The IRIS repository of research materials and data
Stefano Breschi; Christian Catalini,tracing; knowledge transfer; versa; science technology and society; economics; open science; social connectedness; marketing,2010,Journal,Research Policy,10.1016/j.respol.2009.11.004,Tracing the links between science and technology: An exploratory analysis of scientists’ and inventors’ networks
Benjamin C. Riordan; Damian Scarf,open data; anesthesiology; alternative medicine; medicine; open science; physiology,2016,Journal,F1000Research,10.12688/f1000research.9625.2,Crafting minds and communities with Minecraft
Siri Carpenter,social psychology; psychology; upset; novelty; publication; counterintuitive; open science,2012,Journal,Science,10.1126/science.335.6076.1558,Psychology's Bold Initiative
Fred W. Prior; Stephen M. Moore; C. Carl Jaffe; Lawrence R. Tarbox; Guillermo Márquez; Paul K. Commean; John Freymann; Kirk E. Smith; Justin Kirby; Kenneth W. Clark; Bruce A. Vendt,open science; pillar; information retrieval; software; metadata; computer science; world wide web,2013,Conference,NA,10.1109/EMBC.2013.6609742,TCIA: An information resource to enable open science
Darin J. Correll,medicine; alternative medicine; open science; anesthesiology; open data,2017,Journal,F1000Research,10.12688/f1000research.11101.1,Chronic postoperative pain: recent findings in understanding and management
Nanci Ross; Cassandra L. Quave; Karen C. Hall; Keri Barfield,ethnobiology; open science; anthropology; history,2015,Journal,Ethnobiology Letters,10.14237/ebl.6.2015.321,The Open Science Network in Ethnobiology: Growing the Influence of Ethnobiology
Ansam Sinjab; Katharina Nöske,biology; engineering ethics; cell biology; human factors and ergonomics; big data; occupational safety and health; open science; science communication; science policy; open innovation; suicide prevention,2014,Journal,BioEssays,10.1002/bies.201400169,Meeting report: The road to science-based policy - ESOF through the eyes of young scientists
Caitlin Rivers; Bryan Lewis,big data; open science; alternative medicine; engineering ethics; medicine; open data,2014,Journal,F1000Research,10.12688/f1000research.3-38.v2,Ethical research standards in a world of big data
Johnathon E Liddicoat; Kathleen Liddell,biobank; socioeconomics; openness to experience; open innovation; intellectual property; economics; environmental resource management; incentive; open science,2016,Journal,Social Science Research Network,10.2139/ssrn.2888871,"Open Innovation with Large Bioresources: Goals, Challenges and Proposals"
Lynn K. Zentner; Krishna Madhavan; Gerhard Klimeck; Steven Clark; Swaroop Shivarajapura; Victoria Farnsworth,default gateway; distributed computing; computer science; end to end principle; open science; grid; hubzero; teragrid; drmaa; grid computing; database,2011,Conference,NA,10.1145/2016741.2016789,Automated grid probe system to improve end-to-end grid reliability for a science gateway
Christopher Kelty,psychology; intellectual property; moral economy; open science; social psychology; public relations; psychiatry; model organism; biosocieties,2012,Journal,Biosocieties,10.1057/biosoc.2012.8,This is not an article: Model organism newsletters and the question of 'open science'
Adam Shepherd; Tom Narock,world wide web; semantic web; computer science; semantics; open science,2017,Journal,NA,10.1080/20964471.2017.1397408,Semantics all the way down: the Semantic Web and open science in big earth data
Bill Howe; Hoifung Poon; Maxim Grechkin,lag; open data; biology; genetics; web application; text mining; biological data; pillar; data mining; open science; reuse,2017,Journal,PLOS Biology,10.1371/journal.pbio.2002477,Wide-Open: Accelerating public data release by automating detection of overdue datasets
Christiana N. Fogg; Diane E. Kovats,library science; assistant professor; systems biology; medicine; physiology; open science,2016,Journal,F1000Research,10.12688/f1000research.9158.1,2016 ISCB Overton Prize awarded to Debora Marks
Jürgen Bajorath,publishing; cheminformatics; information science; medicine; software; open science; open data; alternative medicine; text mining; library science,2015,Journal,F1000Research,10.12688/f1000research.6101.1,Entering new publication territory in chemoinformatics and chemical information science
Steven K. Huprich,clinical psychology; psychology; open science,2017,Journal,Journal of Personality Assessment,10.1080/00223891.2017.1319711,JPA Promotes Open Science
Brett Thomas Buttliere,operations research; machine learning; computer science; behavioral engineering; peer review; prosocial behavior; psychology; artificial intelligence; expected utility hypothesis; data driven; management science; suicide prevention; open science; human factors and ergonomics,2014,Journal,Frontiers in Computational Neuroscience,10.3389/fncom.2014.00082,Using science and psychology to improve the dissemination and evaluation of scientific work
Jessica Trelogan; Ritu Arora; Maria Esteva,data mining; supercomputer; open science; data collection; computer science; workflow; data management; data type; leverage,2014,Journal,International Journal of Digital Curation,10.2218/ijdc.v9i2.331,Leveraging High Performance Computing for Managing Large and Evolving Data Collections
Bagher Larijani,scientific communication; center of excellence; medicine; open access journal; epidemiology; continuation; open science; peer review; alternative medicine; diabetes mellitus; data publishing,2012,Journal,Journal of diabetes and metabolic disorders,10.1186/2251-6581-11-1,Journal of diabetes and metabolic disorders: launch editorial
Samuel Illingworth; Andreas Prokop,preprint; open data; medicine; open science; environmental resource management; science communication; alternative medicine,2016,Journal,F1000Research,10.12688/f1000research.9079.2,"Aiming for long-term, objective-driven science communication in the UK"
Jeffery S. Horsburgh; Courtney G. Flint; Amber Spackman Jones,cyberinfrastructure; data management; socio hydrology; environmental resource management; research program; management science; open science; data sharing; geology; watershed management,2017,Journal,Journal of The American Water Resources Association,10.1111/1752-1688.12568,Data Management Dimensions of Social Water Science: The iUTAH Experience
Nathaniel D Pitner; Matthias L. Riess; Chris Fox,anesthesiology; journal club; medicine; open science; medical education; alternative medicine,2013,Journal,F1000Research,10.12688/f1000research.2-15.v1,Implementing a successful journal club in an anesthesiology residency program
Nicola Low; Anna Schöni; Matthias Egger; Susan L. Norris; Georgia Salanti; Leigh F. Johnson; Christian L. Althaus,open science; medicine; computational biology; alternative medicine; open data; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.12367.1,Developing WHO guidelines: Time to formally include evidence from mathematical modelling studies
Maria Rosaria Bonsignore,intensive care medicine; obstructive sleep apnea; anesthesiology; sleep apnea; open data; open science,2017,Journal,F1000Research,10.12688/f1000research.12599.1,Sleep apnea and its role in transportation safety
Jean-Philippe Accart,design methods; institutional repository; world wide web; computer science; media studies; electronic publishing; scholarly communication; the internet; open science,2011,Journal,Library Hi Tech News,10.1108/07419051111184016,The Open Science: the OAI7 Workshop in Geneva (Switzerland) – June 2011
Mine Altunay; Jeff Linderoth; Sven Leyffer; Zhen Xie,graph; integer programming; grid; distributed computing; computer security; open science; computer science; social network,2011,Journal,Computer Networks,10.1016/j.comnet.2010.07.012,Optimal response to attacks on the open science grid
Ida Madieha Abdul Ghani Azmi; Rokiah Alavi,knowledge transfer; value chain; public relations; emerging technologies; management; open science; commercialization; government; open innovation; economics; public domain,2013,Journal,World Patent Information,10.1016/j.wpi.2013.03.005,Patents and the practice of open science among government research institutes in Malaysia: The case of Malaysian Rubber Board
John LaDue; Carrie L. Iwema; Ansuman Chattopadhyay; Angela Zack,preprint; open data; world wide web; server; scientific communication; medicine; web application; open science; search engine; publishing,2016,Journal,F1000Research,10.12688/f1000research.8798.2,"search.bioPreprint: a discovery tool for cutting edge, preprint biomedical research articles"
Lane Fischer; David Wiley; T. Jared Robinson; John Hilton,earth system science; science education; pedagogy; open science; sociology; open educational resources; propensity score matching; academic achievement; standardized test,2014,Journal,Educational Researcher,10.3102/0013189X14550275,The Impact of Open Textbooks on Secondary Science Learning Outcomes
Christian Münz; Obinna Chijioke,open data; anesthesiology; open science; medicine; immunology,2017,Journal,F1000Research,10.12688/f1000research.11197.1,Natural killer cells in herpesvirus infections
