AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
R. Testa; M.-H. Fessy; J. Chouteau; L. Cheze; A. Viste; B. Moyen,medicine; surgery; correlation coefficient; kinematics; reproducibility; accuracy and precision; tibia; physical therapy; weight bearing; femur; gait analysis,2012,Journal,Orthopaedics & Traumatology-surgery & Research,10.1016/j.otsr.2011.08.017,"Reproducibility of an optical measurement system for the clinical evaluation of active knee rotation in weight-bearing, healthy subjects."
Vinod Gangwani; Alja Crnej; Nino Hirnschall; Pablo Artal; Oliver Findl; Juan Tabernero; Yutaro Nishi,reproducibility; medicine; intraocular lens; meter; optics,2010,Journal,Journal of Cataract and Refractive Surgery,10.1016/j.jcrs.2010.03.043,Reproducibility of intraocular lens decentration and tilt measurement using a clinical Purkinje meter.
Leonard P. Freedman,alternative medicine; immunology; reproducibility; translational research; biological engineering; medicine,2015,Journal,Science Translational Medicine,10.1126/scitranslmed.aac7112,Know Thy Cells: Improving Biomedical Research Reproducibility.
S. Dollfus; A. Razafimandimby; Pierre-Yves Hervé; Bernard Mazoyer; Nathalie Tzourio-Mazoyer; Olivier Maïza,functional imaging; psychology; schizophrenia; developmental psychology; psychosis; longitudinal study; functional magnetic resonance imaging; active listening; reproducibility,2011,Journal,Schizophrenia Research,10.1016/j.schres.2011.01.025,Reproducibility of fMRI activations during a story listening task in patients with schizophrenia
Sana Bousbiat; Imen Assadi; Michel Y. Jaffrin,voltage; contact area; electronic engineering; engineering; reproducibility,2015,Journal,Journal of Medical Engineering & Technology,10.3109/03091902.2014.973617,Factors influencing accuracy and reproducibility of body resistance measurements by foot-to-foot impedancemeters
A. Rocco; G. De Nucci; G. De Martino; Debora Compare; G. Nardone,diabetes mellitus; cohort; reproducibility; medicine; hydrogen breath test,2010,Journal,Digestive and Liver Disease,10.1016/S1590-8658(10)60158-2,P.44 INTRA-INDIVIDUAL REPRODUCIBILITY OF THE GLUCOSE HYDROGEN BREATH TEST IN A COHORT OF HEALTHY SUBJECTS
Jae-Hong Kim; Woong-Chul Kim; Ji-Hwan Kim; Gyeong-Tak Lee,repeatability; reproducibility; scanner; point cloud; computer science; engineering drawing,2012,Journal,Journal of Korean Acedemy of Dental Technology,10.14347/kadt.2012.34.3.213,Three-dimensional evaluation on the repeatability and reproducibility of dental scanner-based digital models
Reiner Biffar; Christian Schwahn; Ahmad Aljaghsi; Grit Schaffner; Ralf Puls; Katrin Hegenscheid; Silvia Soehnel; Mohamad Habes; Thomas Klinke; Amro Daboul; Stefanie Samietz,artificial intelligence; reproducibility; medicine; computer vision; alternative medicine; horizontal plane; planar,2012,Journal,PLOS ONE,10.1371/annotation/6bc54ac4-3639-447d-92bc-dad0ddb24c1e,Correction: Reproducibility of Frankfort Horizontal Plane on 3D Multi-Planar Reconstructed MR Images.
Mariko Fuyamada; Kazuhito Yoshida; Hiroyuki Nawa; Akitoshi Katsumata; Shigemi Goto; Momoko Shibata; Yoshitaka Kise; Eiichiro Ariji,reproducibility; computed tomography; orthodontics; medicine; prognathism; dentistry; cone beam computed tomography; cephalometric analysis,2014,Journal,Angle Orthodontist,10.2319/111313-836.1,Reproducibility of maxillofacial landmark identification on three-dimensional cone-beam computed tomography images of patients with mandibular prognathism: Comparative study of a tentative method and traditional cephalometric analysis
Reza Nezafat; Tamer Basha; Sébastien Roujol; Sebastian Weingärtner; Sophie Berg; Jihye Jang; Warren J. Manning,reproducibility; radiology; medicine; text mining,2015,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-17-S1-W29,Reproducibility of free-breathing multi-slice native myocardial T1 mapping using the slice-interleaved T1 (STONE) sequence
C Beltzer; N Kühnert; R Schmidt,general surgery; reproducibility; medicine; retractor,2017,Conference,Viszeralmedizin,10.1055/s-0037-1605240,Reproducibility of reduced- port cholecystectomies by LiVac liver retractor
Robert M. Senger; Thomas M. Gooding; Burkhard Steinmacher-Burow; Philip Heidelberger; Thomas A. Liebsch; Rudolf A. Haring; Don Darrell Reed; Martin Ohmacht; Gerard V. Kopcsay; Alan Gara; Yutaka Sugawara; Ralph A. Bellofatto; Noel A. Eisley; Dong Chen; Paul W. Coteus,computer science; real time computing; control engineering; system time; reproducibility; deterministic system; synchronization; multiprocessing; chip,2010,Patent,NA,NA,Reproducibility in a multiprocessor system
G. Zatelli; F. Rossi; L. Paoletti; M. Esposito; A. Ghirelli; R. Barca; S. Pini; S. Fondelli; P. Bastiani; S. Russo,medical physics; reproducibility; medicine,2016,Journal,Physica Medica,10.1016/j.ejmp.2016.01.205,A.201 - Dosimetric benefits and reproducibility of DIBH tecnique guided by an optical system
Daniel Margolis; Andrew B. Rosenkrantz,pi rads; reproducibility; psychology; radiology,2016,Journal,Abdominal Radiology,10.1007/s00261-016-0756-1,Commentary regarding the inter-reader reproducibility of PI-RADS version 2.
Hanno Würbel; Joseph P. Garner; S. Helene Richter,bioinformatics; biology; reproducibility; biophysics,2013,Journal,Nature Methods,10.1038/nmeth.2446,"Reply to: ""Reanalysis of Richter et al. (2010) on reproducibility"""
Mark Slifstein; John Castrillon; Nobumi Miyake; Mette Skinbjerg; Sung-A Bae; Rawad Ayoub; Elizabeth Hackett; Anissa Abi-Dargham; Balu Easwaramoorthy; Xiaoyan Xu; Lawrence S. Kegeles,brain; psychology; non human; reproducibility; developmental psychology; primate,2010,Journal,NeuroImage,10.1016/j.neuroimage.2010.04.072,Reproducibility and sensitivity to pharmacological challenge of [11C]-ABP688 in non-human primate brain
Luciana T. Ribeiro; G. Bruce Pike; Douglas L. Arnold; John G. Sled; Paul S. Giacomini; Sridar Narayanan; Ives R. Levesque,contrast; statistical power; magnetization transfer; statistics; analytical chemistry; nuclear magnetic resonance; reproducibility; repeated measures design; relaxometry; chemistry,2010,Journal,Magnetic Resonance in Medicine,10.1002/mrm.22350,Reproducibility of quantitative magnetization-transfer imaging parameters from repeated measurements.
Laura Ponting; Gregory M. LaRocca; Melissa Haendel; Shreejoy J. Tripathy; Holly Paddock; Nicole Vasilevsky; Matthew H. Brush,impact factor; computer science; management science; identifiability; ecology; reproducibility; model organism; cell and molecular biology; bioinformatics,2013,Journal,PeerJ,10.7717/peerj.148,On the reproducibility of science: unique identification of research resources in the biomedical literature
Jonathan M. Borwein; Mohsen Reisi; David H. Bailey; Richard P. Brent,mathematics; statistical randomness; randomness; computational science; experimental mathematics; decimal representation; decimal; reproducibility; pi,2017,Journal,Experimental Mathematics,10.1080/10586458.2016.1163755,Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi
John A. Detre; Brian B. Avants; Matthew J. Weber; Sharon L. Thompson-Schill,blood oxygen level dependent; cerebral blood flow; network analysis; social psychology; brain mapping; reproducibility; summary statistics; functional magnetic resonance imaging; metrics; psychology,2013,Journal,"Cognitive, Affective, & Behavioral Neuroscience",10.3758/s13415-013-0181-7,"Reproducibility of functional network metrics and network structure: A comparison of task-related BOLD, resting ASL with BOLD contrast, and resting cerebral blood flow"
Itaru Mizoguchi; Kazuo Hayashi; Seung-Pyo Lee; Rohit C.L. Sachdeva; Onejune Chung; Seojung Park,reproducibility; standardization; calipers; medicine; software; dentistry; usability,2015,Journal,American Journal of Orthodontics and Dentofacial Orthopedics,10.1016/j.ajodo.2014.11.015,Influence of standardization on the precision (reproducibility) of dental cast analysis with virtual 3-dimensional models.
Stephen A. Bustin; Jim F. Huggett,reproducibility; management science; data mining; medicine; vigilance; rigour; data analysis,2017,Journal,NA,10.1016/j.bdq.2017.01.002,Reproducibility of biomedical research – The importance of editorial vigilance
Francis Delpeuch; Edwige Landais; Agnès Gartner; A. Bour; Fiona McCullough; Michelle Holdsworth,reproducibility; wilcoxon signed rank test; food frequency questionnaire; intraclass correlation; correlation coefficient; statistics; relative validity; physical therapy; cohen s kappa; medicine,2014,Journal,Journal of Human Nutrition and Dietetics,10.1111/jhn.12131,Reproducibility and relative validity of a brief quantitative food frequency questionnaire for assessing fruit and vegetable intakes in North-African women
Amy Bourke-Waite,computer science; reproducibility; public relations; peer review; publishing; ranging; library science; transparency,2015,Journal,Insights: The UKSG Journal,10.1629/uksg.243,Innovations in scholarly peer review at Nature Publishing Group and Palgrave Macmillan
G. Bruce Pike; Charmaine L.L. Chia; Ives R. Levesque,least squares; coefficient of variation; geometric mean; medicine; longitudinal study; magnetic resonance imaging; reproducibility; white matter; pathology,2010,Journal,Journal of Magnetic Resonance Imaging,10.1002/jmri.22170,Reproducibility of in vivo magnetic resonance imaging–based measurement of myelin water
Irwin D. Waldman; Scott O. Lilienfeld,reproducibility; materials science; analytical chemistry,2017,BookChapter,NA,10.1002/9781119095910.ch1,Maximizing the Reproducibility of Your Research
Uchechukwu L. Osuagwu; Kelechi C. Ogbuehi; Ahmed Alqarni; Wael H. Almaliki,optometry; reproducibility; medicine; mobile device; biological engineering,2015,Journal,Optometry and Vision Science,10.1097/OPX.0000000000000566,Reliability and reproducibility of a handheld videorefractor.
C. Iotti; M. Iori; E. Mezzenga; A. Botti; E. Cagni; V. D'Errico; R. Micera; M. Galeandro,radiology; reproducibility; medicine; tomotherapy; medical physics,2012,Journal,Radiotherapy and Oncology,10.1016/S0167-8140(12)71228-8,PO-0895 EVALUATION OF DELIVERY REPRODUCIBILITY AND ANATOMICAL MODIFICATIONS USING TOMOTHERAPY (HT) INTEGRATED DETECTORS
Ioan Sporea; Alina Popescu; Puiu Iulian Velea; Oana Belei; Corina Pienar; Diana Gherhardt,medicine; elastography; shear; radiology; reproducibility,2017,Journal,Ultrasound in Medicine and Biology,10.1016/j.ultrasmedbio.2017.08.1265,Intraobserver Reproducibility of Two- Dimensional Shear Wave Elastography in Children
Tim Fulmer,reproducibility; medicine; immunology; biological engineering,2012,Journal,Science-business Exchange,10.1038/scibx.2012.888,The cost of reproducibility
Hideki Takegawa; Muhammad Nauman Usmani; Masaaki Takashina; Masahiko Koizumi; Keita Kurosu; Masaki Suga; Teruki Teshima; Yusuke Anetai; Hodaka Numasaki,reproducibility; reliability engineering; radiation; molecular biology; monte carlo method; medicine; quality assurance; medical physics; clinical practice; clinical trial,2014,Journal,Journal of Radiation Research,10.1093/jrr/rru051,Development and reproducibility evaluation of a Monte Carlo-based standard LINAC model for quality assurance of multi-institutional clinical trials
Ap Dijksterhuis,priming; cognitive psychology; reproducibility; psychology,2013,Journal,Nature,10.1038/498299e,Reproducibility: Priming-effect author responds
Keith M. Godfrey; Jennifer Bryant; Sheila J. Barton; Charles Peebles; Mark A. Hanson,reproducibility; medicine; internal medicine; cardiology; magnetic resonance imaging; radiology,2011,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-13-S1-P359,Cardiovascular magnetic resonance: interstudy reproducibility of measurements of left ventricular function in children.
Jonathan C. Irish; Jimmy Qiu; John R. de Almeida; David B. Goldstein; James J. Cray; Michael Daly; Harley Chan; Nidal Muhanna; Jonathan M. Bernstein,reproducibility; computer science; orthodontics; maxilla,2017,Journal,PLOS ONE,10.1371/journal.pone.0173111,Accuracy and reproducibility of virtual cutting guides and 3D-navigation for osteotomies of the mandible and maxilla.
André Meichtry; Markus Josef Ernst; Judith V. Graser; Christoph Bauer; Fabian Marcel Rast,generalizability theory; engineering; signal processing; physical therapy; kinematics; reproducibility; statistics; simulation,2017,Journal,Journal of Biomechanics,10.1016/j.jbiomech.2016.11.054,Reproducibility of a new signal processing technique to assess joint sway during standing
Jennifer Couzin-Frankel,publication; biologist; reproducibility; medicine; library science,2012,Journal,Science,10.1126/science.337.6098.1031,Service Offers to Reproduce Results for a Fee
Tom David Van Meel; Jean-Jacques Wyndaele,reproducibility; urology; sine wave; medicine; urinary system; square wave; overactive bladder; surgery; intraclass correlation; anesthesia; stimulation,2012,Journal,Urology,10.1016/j.urology.2011.11.038,Reproducibility of electrical sensory testing in lower urinary tract at weekly intervals in healthy volunteers and women with non-neurogenic detrusor overactivity.
Ron T. van Domburg; Titia P.E. Ruys; Annemien E. van den Bosch; Marcel L. Geleijnse; Jackie S. McGhie; Floris Kauer; Jolien W. Roos – Hesselink; Palwasha Mokhles,heart disease; cardiology; repeatability; ventricle; radiology; internal medicine; speckle tracking echocardiography; medicine; speckle pattern; reproducibility,2013,Journal,Echocardiography-a Journal of Cardiovascular Ultrasound and Allied Techniques,10.1111/echo.12172,Feasibility and Observer Reproducibility of Speckle Tracking Echocardiography in Congenital Heart Disease Patients
Jia Yuan Jou; Li Chieh Kuo; Shyi Kuen Wu; Fong-Chin Su; Hsin Min Lee; Han Yu Chen,rotation matrix; observational error; reproducibility; instability; sagittal plane; medicine; instant centre of rotation; surgery; intraclass correlation; mean difference,2015,Journal,The Spine Journal,10.1016/j.spinee.2013.06.097,The reproducibility comparison of two intervertebral translation measurements in cervical flexion-extension.
Nicole Strittmatter; Nima Abbassi-Ghadi; Ottmar Golf; Sacheen Kumar; Kirill Veselkov; Zoltan Takats; Juzheng Huang; Emrys A. Jones; George B. Hanna; Robert Goldin; Hiromi Kudo,chemistry; analytical chemistry; chromatography; mass spectrometry; reproducibility; clinical research; desorption electrospray ionization; repeatability,2015,Journal,Analytical Methods,10.1039/C4AY01770F,Repeatability and reproducibility of desorption electrospray ionization-mass spectrometry (DESI-MS) for the imaging analysis of human cancer tissue: a gateway for clinical applications
Timothy M. D. Ebbels; Elizabeth J. Want; Elaine Holmes; H. Paul Benton; Michael D. Reily; Françoise Goldfain-Blanc; Jeremy K. Nicholson; Alexander Amberg; Hector C. Keun; John C. Lindon; Bernhard Walther; Robert S. Plumb,mass spectrometry; chemistry; chromatography; analytical chemistry; time of flight mass spectrometry; high performance liquid chromatography; a major; repeatability; reproducibility,2012,Journal,Analytical Chemistry,10.1021/ac203200x,Intra- and interlaboratory reproducibility of ultra performance liquid chromatography-time-of-flight mass spectrometry for urinary metabolic profiling.
Sylvia D. Kreibig,psychophysiology; social psychology; developmental psychology; cognitive psychology; mobilization; best practice; reproducibility; psychology,2017,Journal,International Journal of Psychophysiology,10.1016/j.ijpsycho.2017.06.001,"Computational reproducibility of “Goal relevance and goal conduciveness appraisals lead to differential autonomic reactivity in emotional responding to performance feedback” (Kreibig, Gendolla, & Scherer, 2012): A guide and new evidence"
Yvonne Hinze; Thomas Franz; Hadi Al-Hasani; Xinping Li; Sonja Hartwig; Birgit Knebel; Jorg Kotzka; Waltraud Passlack; Nancy Kunz; Stefan Lehr; Anton Posch,proteomics; analytical chemistry; biology; bioinformatics; robustness; replicate; reproducibility; gel electrophoresis; workflow,2013,Journal,Archives of Physiology and Biochemistry,10.3109/13813455.2013.791699,2D-ToGo workflow: increasing feasibility and reproducibility of 2-dimensional gel electrophoresis
Srinivas R Sadda; Xiaojing Pan; Jyotsna Maram; Vikas Chopra; Brian A. Francis; Kenneth Marion,glaucoma; optical coherence tomography; scleral spur; intraclass correlation; observer; optics; biology; reproducibility; time domain,2015,Journal,Current Eye Research,10.3109/02713683.2014.930155,Reproducibility of angle metrics using the time-domain anterior segment optical coherence tomography: intra-observer and inter-observer variability.
Alexander Neumeister; Soheila Najafzadeh; Richard E. Carson; Marc D. Normandin; Jim Ropchan; David Labaree; Yiyun Huang; Wei Qian; Rachel Hull; Shannan Henry; Wendol Williams; Ming-Qiang Zheng,cannabinoid receptor; cannabinoid; reproducibility; developmental psychology; cognitive psychology; psychology,2010,Journal,NeuroImage,10.1016/j.neuroimage.2010.04.066,Imaging the cannabinoid CB1 receptor in humans with [11C]OMAR: Test–retest reproducibility and gender differences
Marlene Ågerstrand,environmental chemistry; text mining; risk analysis; reproducibility; biology; ecotoxicity,2016,Journal,Environmental Toxicology and Chemistry,10.1002/etc.3358,In Response: Reporting recommendations to ensure reliability and reproducibility of ecotoxicity studies--A tripartite initiative.
Martina Zitterbart; Stefan Geißler; Thomas Zinner; Amr Rizk; Matthias Flittner; Robert Bauer,data mining; reproducibility; computer science; management science,2017,Conference,NA,10.1145/3097766.3097770,Taming the Complexity of Artifact Reproducibility
Steven R. Buchman; Alexis Donneys; Peter A. Felice; Alexander R. Zheutlin; Sagar S. Deshpande; Catherine N. Tchanque-Fossuo; Noah S. Nelson; Kevin M. Urlaub; Stephen Y. Kang; Edward G. Carey; Kathleen K. Gallagher,medicine; pathology; surgery; reproducibility; anatomy,2017,Journal,Journal of Craniofacial Surgery,10.1097/SCS.0000000000003530,Significant Differences in the Bone of an Isogenic Inbred Versus Nonisogenic Outbred Murine Mandible: A Study in Rigor and Reproducibility
Anna Bánáti; Péter Kacsuk; Miklos Kozlovszky,reuse; distributed computing environment; documentation; dataflow; computer science; workflow; data mining; reproducibility; database,2015,Conference,NA,10.1109/INES.2015.7329705,Minimal sufficient information about the scientific workflows to create reproducible experiment
Colm McAlinden; Jyoti Khadka; Konrad Pesudovs,optics; repeatability; medicine; analytical chemistry; sample size determination; reproducibility,2015,Journal,Journal of Cataract and Refractive Surgery,10.1016/j.jcrs.2015.06.029,Precision (repeatability and reproducibility) studies and sample-size calculation
Ludwig Niewöhner; Steffen Uhlig; Petra Gowik,econometrics; standard deviation; reproducibility; statistics; mathematics; repeatability; qualitative research,2011,Journal,Accreditation and Quality Assurance,10.1007/s00769-011-0811-0,"Can the usual validation standard series for quantitative methods, ISO 5725, be also applied for qualitative methods?"
L. Tugan Muftuler; Weitian Chen; Volkan Emre Arpinar,surgery; medicine; reproducibility; radiology,2015,Journal,Global Spine Journal,10.1055/s-0035-1554267,T1Rho Measurements in the Intervertebral Discs: Analysis of Reproducibility and Diurnal Changes
Diego Zappa; Laura Deldossi,reproducibility; repeatability; mathematics; ordinal data; measurement systems analysis; statistics; cumulative distribution function; level of measurement; ordinal number; econometrics,2014,Journal,Communications in Statistics-theory and Methods,10.1080/03610926.2013.823208,A Novel Approach to Evaluate Repeatability and Reproducibility for Ordinal Data
Eleftherios Anastasopoulos; Makris L; Kilintzis; Fotis Topouzis; Mandalos A; Dervenis N,surgery; radiology; medicine; waveform; reproducibility; spectrum analyzer,2013,Journal,Journal of Glaucoma,10.1097/IJG.0b013e318227e63e1,Inter-examiner reproducibility of Ocular Response Analyzer using the waveform score quality index in healthy subjects.
Stephen A. Zderic; Matthew S. Christman; Thomas F. Kolon; Greg Tasian; Kate H. Kraft,gynecology; urology; infertility; semen; reproducibility; medicine,2012,Journal,The Journal of Urology,10.1016/j.juro.2012.02.1757,1373 REPRODUCIBILITY OF SEMEN ANALYSES IN THE TRANSITIONING ADOLESCENT AT RISK FOR INFERTILITY
Stephen A. Bustin; Tania Nolan,endocrinology; bioinformatics; internal medicine; data mining; reproducibility; impact factor; robustness; medicine,2017,Journal,European Journal of Clinical Investigation,10.1111/eci.12801,"Talking the talk, but not walking the walk: RT-qPCR as a paradigm for the lack of reproducibility in molecular research"
Michael Razen; Michael Kirchler; Felix Holzmeister; Thomas Pfeiffer; Emma Heikensten; Teck-Hua Ho; Magnus Johannesson; Jürgen Huber; Siri Isaksson; Gideon Nave; Colin F. Camerer; Eskil Forsell; Taisuke Imai; Anna Dreber; Hang Wu; Taizan Chan; Adam Altmejd; Johan Almenberg,replicate; economics; statistical power; statistics; prediction market; reproducibility; statistical significance,2016,Journal,Science,10.1126/science.aaf0918,Evaluating replicability of laboratory experiments in economics
Kimberlee Gauvreau; Adam L. Dorfman; Lisa Bergersen; Renee Margossian; Mark E. Alexander; Gerald R. Marx; Carolyn T. Spencer; Steven D. Colan; Leslie B. Smoot,medicine; internal medicine; cardiology; reproducibility,2011,Journal,Journal of the American College of Cardiology,10.1016/S0735-1097(11)60468-3,REPRODUCIBILITY OF ECHOCARDIOGRAPHIC DIAGNOSIS OF VENTRICULAR NONCOMPACTION
Hans Peter Rauer; Hanns-Alexander Dietrich; Daniel Beverungen; Dominic Breuker; JÃ¶rg Becker,data envelopment analysis; scientometrics; marketing; operations management; empirical research; tertiary sector of the economy; business; management science; reproducibility,2013,Journal,International Journal of Services and Operations Management,10.1504/IJSOM.2013.056796,Guidelines for reporting productivity studies – a review of the reproducibility of data envelopment analysis in the service sector
Norbert Fuhr; Noriko Kando; Nicola Ferro; Kalervo Järvelin; Justin Zobel; Matthias Lippold,computer science; reproducibility; multidisciplinary approach; information retrieval; e science; ir evaluation,2016,Journal,Sigir Forum,10.1145/2964797.2964808,"Increasing Reproducibility in IR: Findings from the Dagstuhl Seminar on ""Reproducibility of Data-Oriented Experiments in e-Science"""
Veronica Caldeo; Paolo Piraino; Eugenio Parente; Himanshu Patel; P.L.H. McSweeney,replicate; chromatography; reproducibility; high performance liquid chromatography; analytical chemistry; chemistry; repeatability,2012,Journal,Food Chemistry,10.1016/j.foodchem.2011.10.003,"RP-HPLC peptide profiling of cheese extracts: A study of sources of variation, repeatability and reproducibility"
Sooch San Souci; Felicia Doggett,physics; reflectivity; optics; repeatability; acoustics; sound energy; acoustic metric; reproducibility,2017,Journal,Journal of the Acoustical Society of America,10.1121/1.4988887,Reproducibility of a metric for sound reflectivity
C. Peddes; S. Guerriero; Juan Luis Alcázar; Silvia Ajossa; F. Sedda; E. Piccione; María Aubá; Alessandra Piras; M. Suarez; Luca Saba; E. Paladino; M. Pascual; B. Soggiu,reproducibility; iota; operator; radiology; medicine; pathology,2012,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.11670,OP29.01: Reproducibility of IOTA morphological features in ultrasonographic diagnosis of adnexal masses by less expert operators
Ralf Schledjewski; Peter Mitschang; Ewald Fauster; David Becker; Harald Grössing; Spiridon Konstantopoulos,analytical chemistry; permeability; reproducibility; materials science; benchmarking; ultrasonic sensor; composite material,2016,Journal,NA,10.1080/20550340.2016.1182783,An evaluation of the reproducibility of ultrasonic sensor-based out-of-plane permeability measurements: a benchmarking study
Petr Cisar; Jan Urban; Antonín Bárta; Dalibor Štys; Dmytro Soloviov,biological engineering; reproducibility; standardization; experimental data; computer science; metadata; design of experiments,2016,Journal,Biomedical Engineering Online,10.1186/s12938-016-0188-8,"BioWes-from design of experiment, through protocol to repository, control, standardization and back-tracking"
Kristel Van Calsteren; Veerle Dewulf; Joachim Van Keirsbilck; Luc De Catte,prospective cohort study; obstetrics; ultrasound; reproducibility; medicine,2013,Journal,Fetal Diagnosis and Therapy,10.1159/000353234,Comparison and Reproducibility of Nuchal Translucency Measurements Using Two-Dimensional and Volume Nuchal Translucency Ultrasound: A Prospective Study
Matthieu Leray; Nancy Knowlton,reproducibility; biology; bioinformatics; sampling,2017,Journal,PeerJ,10.7717/peerj.3006,Random sampling causes the low reproducibility of rare eukaryotic OTUs in Illumina COI metabarcoding
Yoav Benjamini; Iman Jaljuli; Neri Kafkafi; Hanno Würbel; Hugh Morgan; Shay Yaacoby; Ilan Golani; Tal Sarig,bioinformatics; reproducibility; biology; high throughput screening,2017,Journal,Nature Methods,10.1038/nmeth.4259,Addressing reproducibility in single-laboratory phenotyping experiments
Natalia Ortúzar,organic chemistry; knowledge management; reproducibility; chemistry; text mining; bioinformatics,2016,Journal,ChemMedChem,10.1002/cmdc.201600110,Pulling Together as a Community to Ensure the Quality of the Literature.
Luca T. Mainardi; Roberto Sassi,medicine; reproducibility; approximation error; normalization; statistics; t wave alternans,2013,Journal,Journal of Electrocardiology,10.1016/j.jelectrocard.2012.12.013,Theoretical comments on reproducibility and normalization of TWA measures
Nicoletta Calzolari; Kevin Bretonnel Cohen; Piek Vossen; Nancy Ide; António Branco,reproducibility; artificial intelligence; language technology; computer science; natural language processing; speech recognition; information retrieval,2017,Journal,Language Resources and Evaluation,10.1007/s10579-017-9380-0,Erratum to: Replicability and reproducibility of research results for human language technology: introducing an LRE special section
Cédric Maillot; D. Fort; C. Heyberger; J. C. Le Huec; Emmanuelle Ferrero,reproducibility; sagittal plane; scoliosis; physical therapy; curvature; medicine; surgery; repeatability; software,2015,Journal,European Spine Journal,10.1007/s00586-015-3817-1,Reproducibility and repeatability of a new computerized software for sagittal spinopelvic and scoliosis curvature radiologic measurements: Keops®
Rick Kazman,social science; pace of innovation; scrutiny; incentive; psychology; artificial intelligence; reproducibility; faith; scientific method; holy grail; ontology,2017,Conference,NA,10.1109/ECASE.2017..18,Musings on the Holy Grail of reproducibility
David Colquhoun,incentive; odds; prior probability; inductive reasoning; ecology; reproducibility; biology; statistics; labelling; false positive paradox,2017,Journal,Royal Society Open Science,10.1098/rsos.171085,The reproducibility of research and the misinterpretation of p-values
Jens Saak; Christian Himpe; Jan Heiland; Jörg Fehr,computer science; reusability; data mining; guideline; documentation; software; best practice; reproducibility,2016,Journal,arXiv: Mathematical Software,10.3934/Math.2016.3.261,"Best practices for replicability, reproducibility and reusability of computer-based experiments exemplified by model reduction software"
Elisabeth Roggenhofer; Steffen Krieger; Laurentius Huber; Dimo Ivanov; Bernhard Sehm; Gary F. Egan; Robert Turner; Claudine Gauthier,elementary cognitive task; cognition; developmental psychology; cognitive psychology; reproducibility; psychology,2014,Journal,NeuroImage,10.1016/j.neuroimage.2014.06.072,Regional reproducibility of calibrated BOLD functional MRI: Implications for the study of cognition and plasticity
A. W. Libbrecht; Kenneth G. Libbrecht,circuit design; thermoelectric effect; order of magnitude; controller; thermistor; absolute zero; physics; temperature control; control theory; nuclear magnetic resonance; reproducibility,2011,Journal,Review of Scientific Instruments,10.1063/1.3534860,"Response to “Comment on ‘A versatile thermoelectric temperature controller with 10 mK reproducibility and 100 mK absolute accuracy”’ [Rev. Sci. Instrum. 80, 126107 (2009)]"
Henrik Sillesen; Antoine Collet-Billon; Benjamin Vikjær Sandholt; Robert R. Entrekin,ultrasound; radiology; medicine; reproducibility,2017,Journal,Ultrasound in Medicine and Biology,10.1016/j.ultrasmedbio.2017.10.018,Inter-Scan Reproducibility of Carotid Plaque Volume Measurements by 3-D Ultrasound
Vijay Hadda; Randeep Guleria; Gopi C Khilnani; Ashesh Dhungana,reproducibility; ultrasonography; radiology; mechanical ventilation; diaphragm; materials science,2017,Journal,World journal of critical care medicine,10.5492/wjccm.v6.i4.185,Reproducibility of diaphragm thickness measurements by ultrasonography in patients on mechanical ventilation
Laura M. Parkes; Rishma Vidyasagar,reproducibility; computer vision; voxel; somatosensory system; confidence interval; medicine; euclidean distance; radiology; artificial intelligence,2011,Journal,Journal of Magnetic Resonance Imaging,10.1002/jmri.22758,Reproducibility of functional MRI localization within the human somatosensory cortex
Yuya Tamai; Keiko Wada; Chisato Nagata; Kozue Nakamura; Yukari Sahashi; Michiko Tsuji,reproducibility; food science; serving size; food frequency questionnaire; physical therapy; diabetes mellitus; medicine,2011,Journal,Journal of Nutritional Science and Vitaminology,10.3177/jnsv.57.372,Validity and Reproducibility of Food Frequency Questionnaire in Japanese Children Aged 6 Years
Roberto Bolli,publication; medicine; credibility; alternative medicine; reproducibility,2017,Journal,Circulation Research,10.1161/CIRCRESAHA.117.311678,New Initiatives to Improve the Rigor and Reproducibility of Articles Published in Circulation Research
G. M. Delgado Yabar; Edoardo Trevisiol; M. Iudicello; Valerio Podio; T. Angusti; Francesca Dazzara; Andrea Skanjeti,reproducibility; radiology; pathology; receiver operating characteristic; medicine,2014,Journal,Journal of Neuroimaging,10.1111/jon.12008,Assessing the Accuracy and Reproducibility of Computer-Assisted Analysis of 123I-FP-CIT SPECT Using BasGan (V2)
Jean Poesen; Olivier Dewitte; Claudio Bosco; Panos Panagos; Daniele de Rigo,reproducibility; soil science; meteorology; nat; climatology; geology; erosion,2015,Journal,Natural Hazards and Earth System Sciences,10.5194/nhess-15-291-2015,"Corrigendum to ""Modelling soil erosion at European scale: towards harmonization and reproducibility"" published in Nat. Hazards Earth Syst. Sci.,15, 225–245, 2015"
Anne Sophie Hambye; Marianne Tondeur; Sophie Dethy; Hamphrey Ham,single photon emission computed tomography; medical diagnosis; medical physics; reproducibility; emission computed tomography; medicine; radiology; pathology,2010,Journal,Nuclear Medicine Communications,10.1097/MNM.0b013e32833b7ea4,Interobserver reproducibility of the interpretation of I-123 FP-CIT single-photon emission computed tomography.
