"PaperId","Collaboration","Competiition_Achievement","Femininewords","IndividualfocusedPronouns","Innovation","Integrity","Learning","Masculinewords","Openness","Otherfocusedpronouns","Policing","ProsocialMotives","Reproducibility","TeamfocusedPronouns","Team_Communality","Tag","IndexedAbstract","Title"
1976140425,0,0,0,0,0,0.0217391304347826,0.0217391304347826,0,0,0,0.0072463768115942,0,0.036231884057971,0,0,"Reproducibility","In animal experiments, animals, husbandry and test procedures are traditionally standardized to maximize test sensitivity and minimize animal use, assuming that this will also guarantee reproducibility. However, by reducing within-experiment variation, standardization may limit inference to the specific experimental conditions. Indeed, we have recently shown in mice that standardization may generate spurious results in behavioral tests, accounting for poor reproducibility, and that this can be avoided by population heterogenization through systematic variation of experimental conditions. Here, we examined whether a simple form of heterogenization effectively improves reproducibility of test results in a multi-laboratory situation. Each of six laboratories independently ordered 64 female mice of two inbred strains (C57BL/6NCrl, DBA/2NCrl) and examined them for strain differences in five commonly used behavioral tests under two different experimental designs. In the standardized design, experimental conditions were standardized as much as possible in each laboratory, while they were systematically varied with respect to the animals' test age and cage enrichment in the heterogenized design. Although heterogenization tended to improve reproducibility by increasing within-experiment variation relative to between-experiment variation, the effect was too weak to account for the large variation between laboratories. However, our findings confirm the potential of systematic heterogenization for improving reproducibility of animal experiments and highlight the need for effective and practicable heterogenization strategies.","Effect of Population Heterogenization on the Reproducibility of Mouse Behavior: A Multi-Laboratory Study"
2752848216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Effect of pre-analytic variables on the reproducibility of qPCR relative telomere length measurement"
2619946934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Effect of the Eye Tracking System on the Reproducibility of Measurements Obtained With Spectral-domain Optical Coherence Tomography in Glaucoma"
2088356001,0,0,0,0,0,0.0161290322580645,0.0161290322580645,0.0161290322580645,0,0,0,0,0.0161290322580645,0,0,"Reproducibility","Abstract This study tests whether the utilization of an electronic breath-hold monitoring device improves breath-hold reproducibility during computed tomographic (CT) scanning. Two cohorts of 40 patients underwent dual-phase abdominal CT scans, either with a breath-hold monitoring device or with the standard breath-holding technique. Two blinded readers measured the differences in diaphragmatic position between phases. There was no statistical difference in diaphragmatic position ( P =.14) between the monitored (8.5±11.5 mm) and control (5.6±5.2 mm) cohorts. Ten percent of patients from the monitored cohort had greater than 20 mm of deviation, versus 0%–2.5% for the control cohort. Reproduction of breath-holding position remains challenging, even with a monitoring system.","Effectiveness of a breath-hold monitoring system in improving the reproducibility of different breath-hold positions in multiphasic CT imaging"
2488394303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Effects of Grain Angle on Reproducibility and Accurate Measurement of Moisture Content of Wood Samples Using a Pin-Style Moisture Meter"
2771198266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Effects of multiple breath-hold reproducibility on treatment localization and dosimetric accuracy in radiotherapy of left-sided breast cancer: Methodology and statistical issues in reproducibility and accuracy"
2608724540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Effects of spatial aliasing in sound field reproduction: Reproducibility of binaural signals"
2772255154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OpenScience","","Effects of stress or infection on rat behavior show robust reversals due to environmental disturbance"
2025721129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Efficacy and reproducibility of a classification system for reporting complications in gynecologic surgery."
2067802551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Efficiency and reproducibility of the right ventricular long axis imaging plane for the evaluation of right ventricle"
1965251314,0.0149253731343284,0.0149253731343284,0,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0.0149253731343284,0,0,0.0149253731343284,0,0,0,"OpenScience","Before scientific analyses run on shared infrastructure, such as the Open Science Grid or XSEDE, scientists must often transfer or stage key data sets those resources. Often these datasets consist of many files that may be transferred by multiple clients in parallel. We study two techniques that improve the use of available resources for these large, long-running, multi-file transfers. First, we adapt transfer parameters for multi-file transfers based on recent transfer performance. Second, we use VO and site policies to influence the allocation of system resources for transfers, such as available transfer streams. We describe our system design and summarize its implementation and performance.","Efficient Data Staging Using Performance-Based Adaptation and Policy-Based Resource Allocation"
2766029805,0.0114942528735632,0,0,0,0,0,0,0.0229885057471264,0,0,0,0,0.0574712643678161,0,0,"Reproducibility","The reproducibility of measurement results is a core performance characteristic for quantitative methods. However, in the validation of qualitative methods it is not clear how to characterize a method’s reproducibility. One approach for determining a qualitative method’s reproducibility is presented for microbiological methods, where the distribution of colony forming units (CFU) follows a Poisson distribution. The method’s reproducibility is defined in terms of the variability of the limit of detection (LOD) values. For a better estimation of reproducibility precision, our proposed approach is using an orthogonal factorial plan. Since an exact determination of absolute contamination levels is often not possible, following the ISO 16140-2:2016 [Microbiology of food and animal feed—method validation—part 2: protocol for the validation of alternative (proprietary) methods against a reference method, 2016], an approach is proposed which is based on the ratio of the LOD values of a reference and an alternative method. This approach is illustrated on the basis of an example.","Efficient estimation of the limit of detection and the relative limit of detection along with their reproducibility in the validation of qualitative microbiological methods by means of generalized linear mixed models"
2463442004,0,0.0132450331125828,0.0132450331125828,0,0,0,0.0132450331125828,0.0132450331125828,0.0132450331125828,0,0,0.0132450331125828,0,0,0,"OpenScience","Technical developments, such as the web of data and web data extraction, combined with policy developments such as those relating to open government or open science, are leading to the availability of increasing numbers of data sources. Indeed, given these physical sources, it is then also possible to create further virtual sources that integrate, aggregate or summarise the data from the original sources. As a result, there is a plethora of data sources, from which a small subset may be able to provide the information required to support a task. The number and rate of change in the available sources is likely to make manual source selection and curation by experts impractical for many applications, leading to the need to pursue a pay-as-you-go approach, in which crowds or data consumers annotate results based on their correctness or suitability, with the resulting annotations used to inform, e.g., source selection algorithms. However, for pay-as-you-go feedback collection to be cost-effective, it may be necessary to select judiciously the data items on which feedback is to be obtained. This paper describes OLBP (Ordering and Labelling By Precision), a heuristics-based approach to the targeting of data items for feedback to support mapping and source selection tasks, where users express their preferences in terms of the trade-off between precision and recall. The proposed approach is then evaluated on two different scenarios, mapping selection with synthetic data, and source selection with real data produced by web data extraction. The results demonstrate a significant reduction in the amount of feedback required to reach user-provided objectives when using OLBP.","Efficient Feedback Collection for Pay-as-you-go Source Selection"
2051530150,0,0.00961538461538462,0,0,0.0384615384615385,0,0.0288461538461538,0.00961538461538462,0.0192307692307692,0,0,0,0,0,0,"OpenScience","Tuberculosis afflicts an estimated 2 billion people worldwide and causes 1.3 million deaths annually. Chemotherapeutic solutions rely on drugs developed many years ago, with only one new therapeutic having been approved in the last 40 years. Given the rise of drug-resistant strains, there is an urgent need for the development of a more robust drug development pipeline. GlaxoSmithKline recently placed the structures and activities of 177 novel anti-tubercular leads in the public domain, as well as the results of ongoing optimisation of some of the series. Since many of the compounds arose from screening campaigns, their provenance was unclear and synthetic routes were in many cases not reported. Here we present the efficient synthesis of several novel analogues of one family of the GSK compounds—termed “Spiros”—using an oxa-Pictet–Spengler reaction. The new compounds are attractive from a medicinal chemistry standpoint and some were potent against the virulent strain, suggesting this class is worthy of further study. The research was carried out using open source methodology, providing the community with full access to all raw experimental data in real time.","Efficient Synthesis and Anti-Tubercular Activity of a Series of Spirocycles: An Exercise in Open Science"
2767087953,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.0714285714285714,"OpenScience","WYRED (netWorked Youth Research for Empowerment in the Digital society) European H2020 project was born with the aim of knowing better what young p...","El Proyecto WYRED"
2038346788,0,0,0.015625,0,0,0,0.015625,0.015625,0,0,0,0.046875,0,0,0,"Reproducibility","How the sources of physical variation interact with a data collection plan determines what can be learned from the resulting dataset, and in particular, how measurement error is reflected in the dataset. The implications of this fact are rarely given much attention in most statistics courses. Even the most elementary statistical methods have their practical effectiveness limited by measurement variation; and understanding how measurement variation interacts with data collection and the methods is helpful in quantifying the nature of measurement error. We illustrate how simple one- and two-sample statistical methods can be effectively used in introducing important concepts of metrology and the implications of those concepts when drawing conclusions from data.","Elementary Statistical Methods and Measurement Error"
2332421902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Elevating standards for discoveries reported in ACS Chemical Neuroscience: new criteria to enhance reproducibility, experimental transparency, reliability, and the value of negative data."
2312277581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Elsewhere in Science: Reproducibility, research parasites, and more"
2614745918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Embedding data provenance into the Learning Health System to facilitate reproducible research: Data provenance supporting reproducibility in the LHS"
2735539041,0,0.0196078431372549,0,0,0.00980392156862745,0.0392156862745098,0.0392156862745098,0.00980392156862745,0,0,0,0,0.0196078431372549,0,0,"Reproducibility","Summary form only given. The complete presentation was not made available for publication as part of the conference proceedings. Measuring and reporting performance of parallel computers constitutes the basis for scientific advancement of highperformance computing (HPC). Most scientific reports show performance improvements of new techniques and are thus obliged to ensure reproducibility or at least interpretability. Our investigation of a stratified sample of 120 papers across three top conferences in the field shows that the state of the practice is not sufficient. For example, it is often unclear if reported improvements are in the noise or observed by chance. In addition to distilling best practices from existing work, we propose statistically sound analysis and reporting techniques and simple guidelines for experimental design in parallel computing. We aim to improve the standards of reporting research results and initiate a discussion in the HPC field. A wide adoption of this minimal set of rules will lead to better reproducibility and interpretability of performance results and improve the scientific culture around HPC.","EMBRACE Keynote"
2774407714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OpenScience","","Emerging concepts and recent advances in basal cell carcinoma"
2089566387,0.0103092783505155,0,0.0309278350515464,0,0,0.0103092783505155,0,0,0,0,0,0.0721649484536082,0,0,0,"OpenScience","Sound data intensive science depends upon effective research data and information management. Efficient and interoperable research information systems will be crucial for enabling and exploiting data intensive research however it is equally important that a research ecosystem is cultivated within research-intensive institutions that foster sustainable communication, cooperation and support of a diverse range of research-related staff. Researchers, librarians, administrators, ethics advisors, and IT professionals all have a vital contribution to make in ensuring that research data and related information is available, visible, understandable and usable over the mid to long term. This paper will provide a summary of several ongoing initiatives that the Jisc-funded Digital Curation Centre (DCC) are currently involved with in the UK and internationally to help staff within higher education institutions prepare to meet funding body mandates relating to research data management and sharing and to engage fully in the digital agenda.","Emerging good practice in managing research data and research information within UK Universities"
1898410910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","EMG analysis of trapezius and masticatory muscles: experimental protocol and data reproducibility"
2012188291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Empirical evidence for low reproducibility indicates low pre-study odds"
2626778506,0,0.0144927536231884,0,0,0.0144927536231884,0,0,0,0,0,0,0.0289855072463768,0.0289855072463768,0,0,"Reproducibility","A major contributor to the scientific reproducibility crisis has been that the results from homogeneous, single-center studies do not generalize to heterogeneous, real world populations. Multi-cohort gene expression analysis has helped to increase reproducibility by aggregating data from diverse populations into a single analysis. To make the multi-cohort analysis process more feasible, we have assembled an analysis pipeline which implements rigorously studied meta-analysis best practices. We have compiled and made publicly available the results of our own multi-cohort gene expression analysis of 103 diseases, spanning 615 studies and 36,915 samples, through a novel and interactive web application. As a result, we have made both the process of and the results from multi-cohort gene expression analysis more approachable for non-technical users.","EMPOWERING MULTI-COHORT GENE EXPRESSION ANALYSIS TO INCREASE REPRODUCIBILITY."
2035777567,0,0.0121951219512195,0.0121951219512195,0,0,0,0,0,0.024390243902439,0,0,0.0121951219512195,0,0,0,"OpenScience","The Open Science Grid is a recognized key component of the US national cyber-infrastructure enabling scientific discovery through advanced high throughput computing. The principles and techniques that underlie the Open Science Grid can also be applied to Campus Grids since many of the requirements are the same, even if the implementation technologies differ. We find five requirements for a campus grid: trust relationships, job submission, resource independence, accounting, and data management. The Holland Computing Center's campus grid at the University of Nebraska-Lincoln was designed to fulfill the requirements of a campus grid. A bridging daemon was designed to bring non-Condor clusters into a grid managed by Condor. Condor features which make it possible to bridge Condor sites into a multi-campus grid have been exploited at the Holland Computing Center as well.","Enabling Campus Grids with Open Science Grid Technology"
2741180300,0.00543478260869565,0.00543478260869565,0,0,0.00543478260869565,0.00543478260869565,0.016304347826087,0,0.0326086956521739,0,0,0,0.0108695652173913,0,0,"OpenScience","Background: There is an emergent and intensive dialogue in the United States with regard to the accessibility, reproducibility, and rigor of health research. This discussion is also closely aligned with the need to identify sustainable ways to expand the national research enterprise and to generate actionable results that can be applied to improve the nation’s health. The principles and practices of Open Science offer a promising path to address both goals by facilitating (1) increased transparency of data and methods, which promotes research reproducibility and rigor; and (2) cumulative efficiencies wherein research tools and the output of research are combined to accelerate the delivery of new knowledge in proximal domains, thereby resulting in greater productivity and a reduction in redundant research investments. Objectives: AcademyHealth’s Electronic Data Methods (EDM) Forum implemented a proof-of-concept open science platform for health research called the Collaborative Informatics Environment for Learning on Health Outcomes (CIELO). Methods: The EDM Forum conducted a user-centered design process to elucidate important and high-level requirements for creating and sustaining an open science paradigm. Results: By implementing CIELO and engaging a variety of potential users in its public beta testing, the EDM Forum has been able to elucidate a broad range of stakeholder needs and requirements related to the use of an open science platform focused on health research in a variety of “real world” settings. Conclusions: Our initial design and development experience over the course of the CIELO project has provided the basis for a vigorous dialogue between stakeholder community members regarding the capabilities that will add the greatest value to an open science platform for the health research community. A number of important questions around user incentives, sustainability, and scalability will require further community dialogue and agreement. [J Med Internet Res 2017;19(7):e276]","Enabling Open Science for Health Research: Collaborative Informatics Environment for Learning on Health Outcomes (CIELO)"
2240002743,0.00892857142857143,0.00892857142857143,0.0178571428571429,0,0.00892857142857143,0,0,0,0.00892857142857143,0,0,0.0267857142857143,0,0,0,"OpenScience","Wiki4R will create an innovative virtual research environment (VRE) for Open Science at scale, engaging both professional researchers and citizen data scientists in new and potentially transformative forms of collaboration. It is based on the realizations that (1) the structured parts of the Web itself can be regarded as a VRE, (2) such environments depend on communities, (3) closed environments are limited in their capacity to nurture thriving communities. Wiki4R will therefore integrate Wikidata, the multilingual semantic backbone behind Wikipedia, into existing research processes to enable transdisciplinary research and reduce fragmentation of research in and outside Europe. By establishing a central shared information node, research data can be linked and annotated into knowledge. Despite occasional uses of Wikipedia or Wikidata in research, significant barriers to broader adoption in the sciences or digital humanities exist, including lack of integration into existing research processes and inadequate handling of provenances. The proposed actions include providing best practices and tools for semantic mapping, adoption of citation and author identifiers, interoperability layers for integration with existing ‡ ‡ § | |","Enabling open science: Wikidata for research (Wiki4R)"
2574261514,0,0,0,0,0,0.00925925925925926,0.0185185185185185,0.0185185185185185,0.00925925925925926,0,0,0,0.0185185185185185,0,0,"Reproducibility","A large portion of scientific results is based on analysing and processing research data. In order for an eScience experiment to be reproducible, we need to able to identify precisely the data set which was used in a study. Considering evolving data sources this can be a challenge, as studies often use subsets which have been extracted from a potentially large parent data set. Exporting and storing subsets in multiple versions does not scale with large amounts of data sets. For tackling this challenge, the RDA Working Group on Data Citation has developed a framework and provides a set of recommendations, which allow identifying precise subsets of evolving data sources based on versioned data and timestamped queries. In this work, we describe how this method can be applied in small scale research data scenarios and how it can be implemented in large scale data facilities having access to sophisticated data infrastructure. We describe how the RDA approach improves the reproducibility of eScience experiments and we provide an overview of existing pilots and use cases in small and large scale settings.","Enabling Reproducibility for Small and Large Scale Research Data Sets"
2574378833,0.012012012012012,0.003003003003003,0.036036036036036,0,0,0.012012012012012,0.018018018018018,0.00600600600600601,0.015015015015015,0,0,0.036036036036036,0,0,0.00600600600600601,"OpenScience","RESEARCH ARTICLE Enacted Reading Comprehension: Using Bodily Movement to Aid the Comprehension of Abstract Text Content Michael P. Kaschak 1 *, Carol M. Connor 2 , Jennifer L. Dombek 1 1 Department of Psychology, Florida State University, Tallahassee, Florida, United States of America, 2 School of Education, University of California–Irvine, Irvine, California, United States of America * kaschak@psy.fsu.edu a1111111111 a1111111111 a1111111111 a1111111111 a1111111111 OPEN ACCESS Citation: Kaschak MP, Connor CM, Dombek JL (2017) Enacted Reading Comprehension: Using Bodily Movement to Aid the Comprehension of Abstract Text Content. PLoS ONE 12(1): e0169711. doi:10.1371/journal.pone.0169711 Editor: Ulrich von Hecker, Cardiff University, UNITED KINGDOM Abstract We report a design study that assessed the feasibility of Enacted Reading Comprehension (ERC), an intervention designed to teach 3 rd and 4 th grade students (n = 40 and 25, respec- tively) to use gestures to understand an increasingly abstract set of texts. Students were taught to use gestures to understand the idea of “opposing forces” in a concrete setting–the forces at play as tectonic plates move past each other–and then taught to use the gestures to understand opposing forces in more abstract situations. For example, students were taught to use gestures to understand the opposing sides of an argument, and to understand the internal conflicts that arise as individuals are faced with moral dilemmas. The results of our design study suggest that ERC has promise as a method for introducing students to the idea of using gesture to understand text content, and to employ this strategy in a range of reading contexts. Received: September 8, 2016 Accepted: December 20, 2016 Published: January 20, 2017 Copyright: © 2017 Kaschak et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. Data Availability Statement: All data are available from the Open Science Framework (OSF) repository at the following URL: https://osf.io/ xhbx4/. Funding: This work was supported by the Institute of Education Sciences (https://ies.ed.gov), grant no. R305F100027. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Competing Interests: The authors have declared that no competing interests exist. Introduction Whether having a conversation with friends, flipping through a magazine to pass the time on an airplane, or poring over a text to study for an exam, the creation of meaning lies at the heart of language use [1, 2]. The centrality of meaning and understanding to the use of language has been an important impetus behind the recent surge of interest in developing approaches and interven- tions to improve comprehension performance in school-age readers [3]. Compared to the great strides that have been made in improving some aspects of children’s literacy skills (such as the decoding processes needed to translate between orthographic symbols and phonological repre- sentations) [4], comparatively little progress has been made in improving comprehension skills [5]. Initiatives such as the Institute for Education Sciences’ Reading for Understanding (RFU) project (which funded the work reported here) have served to highlight the need to understand both the processes involved in reading comprehension, and the mechanisms through which teachers can intervene to support the development of comprehension skills in those students who struggle in this area. One Reading for Understanding Network team [6] has presented a multi-faceted approach to improving children’s reading comprehension abilities. This approach, which was dubbed PLOS ONE | DOI:10.1371/journal.pone.0169711 January 20, 2017","Enacted Reading Comprehension: Using Bodily Movement to Aid the Comprehension of Abstract Text Content"
2768332421,0,0,0,0,0.00833333333333333,0,0.0333333333333333,0,0.0166666666666667,0,0,0.00833333333333333,0,0,0,"OpenScience","Information and communication technology (ICT) has been changing infrastructures of scientific information, discussion, and collaboration style. In this new trend so-called open science, we focus on collaborative work between citizens and scientists. In the present article, we call this collaboration crowd science. We hypothesized that an ideal collaborative relation can be developed from three elements: selections of appropriate topics of scientific projects, appropriate locations and opportunities for citizen-scientist interactions, and well-organized methodologies of the collaborations. To practice and develop this style of the crowd science, we have been organizing two annual workshops, the KYOTO Open Science Workshop in 2016 and 2017. The workshops were held at MTRL KYOTO outside universities, and were designed both for researchers and citizens. In the second workshop in 2017, we employed so-called ideathon technique to develop a survey project of alien slugs as an example. In the ideathon, participants proposed feasible plans to enhance the project, and researchers would not come up with such plans. Questionnaire results showed that 73% of participants had been motivated to the crowd science. We found that the above three fundamental elements induced citizens collaborative motivation to crowd science. We will continue this attempt to build a collaborative relationship between academic experts and citizens who participate in science.","Encouraging Citizen Motivation of Crowd Science: A Case Study of Kyoto Open Science Activities"
2593717465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OpenScience","","Engaging bioscientists in science communication: Evidence from an international survey"
2598340511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OpenScience","","Engaging high school students in neuroscience research -through an e-internship program"
2568820212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OpenScience","","Engaging high school students in systems biology through an e-internship program"
2034828707,0,0,0,0,0,0.0172413793103448,0.0172413793103448,0,0,0,0,0.0172413793103448,0.0172413793103448,0,0,"Reproducibility","In this paper, we compared the measured radiated emission levels by real samples according to CISPR 22 at different laboratories. We observed the maximum test difference is 11.9dB over laboratories, which is much higher than claimed measurement instrument uncertainty. We studied various test conditions and concluded that the mains impedance of laboratory is the key factor to measured emission levels. The mechanism for the impedance to affect the radiated emission was explained. By using an impedance adapter to provide defined impedance for the cable termination, the test reproducibility was improved. The maximum test difference is reduced from 11.9dB to 6.4dB over laboratories.","Enhance the test reproducibility of radiated emission by defined cable termination"
2262604653,0,0,0.00709219858156028,0,0,0,0,0.0212765957446809,0,0,0,0,0.0567375886524823,0,0,"Reproducibility","Purpose To determine the intravisit and interobserver reproducibility of subfoveal choroidal thickness (SFCT) measurements in patients with noninfectious uveitis. Design Reliability analysis. Methods Two consecutive enhanced depth imaging optical coherence tomography (EDI-OCT) scans were obtained at a single clinic visit for 97 uveitic eyes from patients ≥16 years of age with noninfectious anterior (n = 10), intermediate (n = 11), posterior (n = 26), and panuveitis (n = 13) at the National Eye Institute. SFCT was manually measured by 2 ophthalmologists using manufacturer's software. Intravisit and interobserver reproducibility of SFCT measurements were assessed by using the Bland-Altman method to determine the estimate of bias (mean difference in SFCT measurements), 95% limits of agreement, and coefficients of repeatability. The reproducibility of these measurements was also compared between groups by anatomic location and clinical activity. Results Of 97 eyes, 65 (67.0%) were clinically quiet, 18 (18.6%) were minimally active, and 14 (14.4%) were active at the time the scans were obtained. Manual SFCT measurements were reproducible within 32.4 ± 3.8 μm between sessions for the same observer and 51.4 ± 8.5 μm between observers for the same session. Coefficients of repeatability did not differ significantly by anatomic location or disease activity. Conclusions Manual SFCT measurements obtained by EDI-OCT are reproducible in uveitis patients, with coefficients of repeatability that are nearly comparable to those published for normal eyes. This study provides guidance for using manual SFCT measurements in clinical practice, but further studies are still needed to determine their utility in clinical trials.","Enhanced Depth Imaging Optical Coherence Tomography in Uveitis: An Intravisit and Interobserver Reproducibility Study"
2117266410,0.010989010989011,0.010989010989011,0,0,0,0,0.032967032967033,0,0,0,0,0.032967032967033,0.0549450549450549,0,0,"Reproducibility","Reliable numerical simulation plays a critical role in climate change study. The reliability includes bitwise identical reproducibility, i.e. bitwise identical result of numerical simulation can be reproduced. It is important to Earth system modeling and has already been used intra modeling groups for the model development. However, it is rarely considered in a wider range even worldwide. To help achieve the worldwide bitwise identical reproducibility, we introduce the detailed implementations for the bitwise identical reproducibility on the Community Coupler (C-Coupler) platform, a uniform runtime software environment that configures, builds and runs the models in the same manner. Moreover, we share a series of experiences and suggestions regarding the bitwise identical reproducibility. We believe that these implementations, experiences and suggestions can be easily extended to other model software platforms and can prospectively advance the model development and scientific researches in the future.","Enhancement for bitwise identical reproducibility of Earth system modeling on the C-Coupler platform"
2143322465,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0.0681818181818182,0,0,"Reproducibility","This research discusses precision manufacturing processes that have near-zero-defect manufacturing environments with occasional non-conformities in some samples when random shocks arise. Repeatability variance and reproducibility variance are commonly used to assess measurement precision, but they may fail to estimate measurement parameters in precision manufacturing processes. This paper proposes a novel attribute gauge system that consists of five modules. The measurement parameters estimation module derives equations for the random shock probability and measurement parameters using the Expectation–Maximization algorithm and zero-inflated Poisson model. The variance between measurement systems module derives the equation of variance within operators and gauges from the laboratory component of the bias. The repeatability variance module derives a repeatability measurement equation and the reproducibility variance module derives the reproducibility measurement equation using the ASTM E691 standard. Finall...","Enhancement of measurement capability for precision manufacturing processes using an attribute gauge system"
2775069431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Enhancing predictive accuracy and reproducibility in clinical evaluation research: Enhancing predictive accuracy"
2560471521,0,0.0106382978723404,0,0,0.0106382978723404,0,0.0106382978723404,0.0212765957446809,0.0106382978723404,0,0,0.0319148936170213,0.0106382978723404,0,0,"Reproducibility","Over the past two decades, computational methods have radically changed the ability of researchers from all areas of scholarship to process and analyze data and to simulate complex systems. But with these advances come challenges that are contributing to broader concerns over irreproducibility in the scholarly literature, among them the lack of transparency in disclosure of computational methods. Current reporting methods are often uneven, incomplete, and still evolving. We present a novel set of Reproducibility Enhancement Principles (REP) targeting disclosure challenges involving computation. These recommendations, which build upon more general proposals from the Transparency and Openness Promotion (TOP) guidelines ( 1 ) and recommendations for field data ( 2 ), emerged from workshop discussions among funding agencies, publishers and journal editors, industry participants, and researchers representing a broad range of domains. Although some of these actions may be aspirational, we believe it is important to recognize and move toward ameliorating irreproducibility in computational research.","Enhancing reproducibility for computational methods."
2770036798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproducibility","","Enhancing reproducibility in scientific computing: Metrics and registry for Singularity containers"
2154706522,0.0125,0.025,0.0125,0,0.0125,0,0.025,0,0,0,0,0.0125,0.05,0,0,"Reproducibility","Reliable numerical simulation plays a critical role in climate change study. The reliability includes the technical reproducibility, i.e. bit-identical results of numerical simulation can be reproduced. It is very important for model development and scientific researches but has not been satisfactorily addressed yet so far. To address the technical reproducibility, necessary information about it is firstly analyzed, and how to enhance it on the Community Coupler (C-Coupler) platform, a uniform runtime environment that can operate various kinds of model simulations in the same manner, is then detailed. Moreover, we share a series of experiences and suggestions with scientists and model groups for achieving the technical reproducibility. We believe that, the proposed implementations, experiences and suggestions can be easily extended to other model platforms, and can prospectively advance model development and scientific researches in future.","Enhancing reproducibility of numerical simulation result on the C-Coupler platform"
2062724300,0,0.0138888888888889,0,0,0.0347222222222222,0.00694444444444444,0.00694444444444444,0,0,0,0,0.0138888888888889,0.0138888888888889,0,0,"Reproducibility","Perception of operator influences ultrasound image acquisition and processing. Lower costs are attracting new users to medical ultrasound. Anticipating an increase in this trend, we conducted a study to quantify the variability in ultrasonic measurements made by novice users and identify methods to reduce it. We designed a protocol with four presets and trained four new users to scan and manually measure the head circumference of a fetal phantom with an ultrasound scanner. In the first phase, the users followed this protocol in seven distinct sessions. They then received feedback on the quality of the scans from an expert. In the second phase, two of the users repeated the entire protocol aided by visual cues provided to them during scanning. We performed off-line measurements on all the images using a fully automated algorithm capable of measuring the head circumference from fetal phantom images. The ground truth (198.1±1.6 mm) was based on sixteen scans and measurements made by an expert. Our analysis shows that: (1) the inter-observer variability of manual measurements was 5.5 mm, whereas the inter-observer variability of automated measurements was only 0.6 mm in the first phase (2) consistency of image appearance improved and mean manual measurements was 4-5 mm closer to the ground truth in the second phase (3) automated measurements were more precise, accurate and less sensitive to different presets compared to manual measurements in both phases. Our results show that visual aids and automation can bring more reproducibility to ultrasonic measurements made by new users.","Enhancing reproducibility of ultrasonic measurements by new users"
