AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Jürgen Bajorath; Ye Hu,data set; open data; medicinal chemistry; open science; data transmission; software; web server; medicine; cheminformatics; download,2014,Journal,F1000Research,10.12688/f1000research.3713.1,Follow up: Compound data sets and software tools for chemoinformatics and medicinal chemistry applications: update and data transfer.
Samuel Illingworth; Andreas Prokop,open science; open data; alternative medicine; science communication; medicine; preprint; environmental resource management,2016,Journal,F1000Research,10.12688/f1000research.9079.2,"Aiming for long-term, objective-driven science communication in the UK"
Guido Buenstorf; Geissler Matthias,german; knowledge management; barriers to entry; knowledge transfer; observational learning; role model; laser; political science; management; open science; tracing,2014,Journal,Journal of Economics and Statistics,10.1515/jbnst-2014-2-305,"Like Doktorvater, like Son? Tracing Role Model Learning in the Evolution of German Laser Research"
Ottoline Leyser; Catherine Joynson,openness to experience; bioethics; ethical code; higher education; public relations; open science; creativity; open data; alternative medicine; multidisciplinary approach; medicine,2015,Journal,F1000Research,10.12688/f1000research.6163.1,The culture of scientific research
Christopher R. Madan,knowledge management; scientific writing; text mining; publishing; novelty; open science; alternative medicine; medicine; empirical research; open data,2015,Journal,F1000Research,10.12688/f1000research.6053.1,Every scientist is a memory researcher: Suggestions for making research more memorable
Anupama Jigisha; Nazeefa Fatima; Kevin Schwahn; Susanne M.A. Hermans; Ben Siranosian; Annika Jacobsen; Nanne Aben; Bart Cuypers; Mehedi Hassan; Farzana Rahman; Melissa Woghiren; Pieter Meysman; Ashley Mae Conard,medicine; engineering physics; open data; open science,2016,Journal,F1000Research,10.12688/f1000research.10389.1,Highlights from the ISCB Student Council Symposia in 2016
Thomas E. Landrain; Morgan Meyer; Remi Sussan; Ariel Martin Perez,do it yourself biology; amateur; global governance; text mining; computer science; open science; international genetically engineered machine; bioinformatics; biosecurity,2013,Journal,Systems and Synthetic Biology,10.1007/s11693-013-9116-4,Do-it-yourself biology: challenges and promises for an open science and technology movement
Randy Showstack,geology; open science; engineering physics,2011,Journal,"Eos, Transactions American Geophysical Union",10.1029/2011EO480005,Open Science Conference honors posters and papers
Harvey Goldstein; Gunther Maier; Edward M. Bergman,open science; management; commercialization; economics,2013,Journal,Studies in Regional Science,10.2457/srs.43.25,Regional Engagement or Knowledge Commercialization ?: A Comparison of University Faculty Norms in the U.S. and Europe
Petr Votava; Shuai Wang; Jia Zhang; Christopher Lee; Tsengdar J. Lee; Pujita Rao; Venkatesh Sriram; Ramakrishna R. Nemani; Neeraj Saini,service discovery; proof of concept; network model; service; software; social network; knowledge management; data mining; open science; computer science; scientific instrument,2015,Journal,International Journal of Web Services Research,10.4018/IJWSR.2015070102,A Trust-Powered Technique to Facilitate Scientific Tool Discovery and Recommendation
Chander Sehgal; Tanya Levshina; M Rynge; M Slyz; B Jayatilaka,grid; data management; utility computing; computer science; open science; grid computing; expanded access; distributed computing,2015,Journal,NA,10.1088/1742-6596/664/3/032016,The OSG Open Facility: A Sharing Ecosystem
Alistair Williams,open science; open data; medicine; anesthesiology; uterine fibroids; pathology,2017,Journal,F1000Research,10.12688/f1000research.12172.1,Uterine fibroids – what’s new?
Omar Ali Aboshady; Luis M. Helguero-Santin; Jaime A. Cardona-Ospina; Ricardo Correa; L. Max Labán-Seminario; Carlos Culquichicón,medicine; latin americans; peer review; health education; open data; open science; biomedical sciences; preprint; alternative medicine; pedagogy,2017,Journal,F1000Research,10.12688/f1000research.11626.1,Massive open online courses in health sciences from Latin American institutions: A need for improvement?
Gustavo Pompermaier Garlet,engineering physics; dentistry; materials science; open science,2013,Journal,Journal of Applied Oral Science,10.1590/1678-77572013ed001,The Journal of Applied Oral Science and the open science era
Aaron M. Horning; Rosemary Riggs; Thomas Vanasse; Charlotte Anthony; Jodie Gray; Travis J. Block; Sabrina Martinez-Anz; Milos Marinkovic; Tara Holmgren; Paul E. Dowell; Elizabeth Hassan; LaShauna Evans; Chase Fordtran; Teresa M. Evans; Mikaela Sifuentes; Ryan Daly; Jonathan M. Berman,science education; library science; outreach; preprint; medicine; open science,2016,Journal,F1000Research,10.12688/f1000research.9560.1,“Science Fiesta!” Combining student-led community outreach with local culture
Bagher Larijani,medicine; peer review; alternative medicine; scientific communication; continuation; epidemiology; open science; center of excellence; data publishing; diabetes mellitus; open access journal,2012,Journal,Journal of diabetes and metabolic disorders,10.1186/2251-6581-11-1,Journal of diabetes and metabolic disorders: launch editorial
Saveria Capellari; Domenico De Stefano,entrepreneurship; structural change; open science; economic system; social network analysis; business,2016,Journal,Triple Helix,10.1186/s40604-016-0036-7,Different network typologies in patenting activity of academic inventors through time: the case of Italian chemists in the period 2000–2011
Keyvan Vakili; Michaël Bikard; Florenta Teodoridis,public relations; secrecy; division of labour; exploit; salient; open science; business,2016,Journal,Social Science Research Network,10.2139/ssrn.2883365,When Collaboration Bridges Institutions: The Impact of Industry Collaboration on Academic Productivity
Luca Marelli; Giuseppe D'Agostino; Mianna Meskus,open science; social science; induced pluripotent stem cell; fabrication; reprogramming; stem cell; scientific misconduct; computer science,2017,Journal,Science As Culture,10.1080/09505431.2017.1316975,Research Misconduct in the Age of Open Science: The Case of STAP Stem Cells
Kevin J. Naidoo; Christopher B. Barnett,open data; open science; computer science; computational biology; visualization; analytics,2017,Journal,F1000Research,10.12688/f1000research.13261.1,Tessellate & Montage: Molecular analytics of cyclic conformations
Anna Clements; Valerie McCutcheon,computer science; open science; information management; data mining; management system; data management; institutional repository; institutional research; open data; knowledge management; corporate governance,2014,Journal,Procedia Computer Science,10.1016/j.procs.2014.06.033,Research data meets research information management: Two case studies using (a) Pure CERIF-CRIS and (b) EPrints repository platform with CERIF extensions
Sven Kralisch; Franziska Zander,information discovery; metadata; computer science; data management; information system; data mining; systems engineering; visualization; spatial contextual awareness; open science; spatial data infrastructure,2016,Journal,ISPRS international journal of geo-information,10.3390/ijgi5070123,River Basin Information System: Open Environmental Data Management for Research and Decision Making
Joanna Verran; Samuel Illingworth; James Redfern,publishing; the internet; alternative medicine; public relations; open science; open data; science education; science communication; respondent; geography; digital media,2016,Journal,F1000Research,10.12688/f1000research.8815.1,What does the UK public want from academic science communication
Jean-Paul Chretien; Caitlin Rivers; Michael A. Johansson,medicine; zika virus; open science; ebola virus; data sharing; environmental health; science policy; public health,2016,Journal,PLOS Medicine,10.1371/journal.pmed.1002109,Make Data Sharing Routine to Prepare for Public Health Emergencies.
Simon N. Williams,library science; open science; publishing,2012,Journal,Science,10.1126/science.336.6083.801-c,Replication initiative: prioritize publication.
Patrick G. Bissett; Ian W. Eisenberg; Russell A. Poldrack; Vanessa Sochat; A. Zeynep Enkavi; Jamie Li,documentation; implementation; data mining; computer science; software deployment; systems engineering; social psychology; virtual machine; open science; cloud computing; psychological research; modular design,2016,Journal,Frontiers in Psychology,10.3389/fpsyg.2016.00610,The Experiment Factory: Standardizing Behavioral Experiments.
Wolfgang Stroebe,replicate; psychology; bayesian inference; bayesian probability; open science; false positive paradox; psychological research; social psychology; a priori probability,2016,Journal,Journal of Experimental Social Psychology,10.1016/j.jesp.2015.09.017,Are most published social psychological findings false
Bruno Mourvillier; Jean-François Timsit; Wafa Esaied; Mathilde Neuville; Lila Bouadma,anesthesiology; medicine; intensive care medicine; open science; ventilator associated pneumonia; open data,2017,Journal,F1000Research,10.12688/f1000research.12222.1,Update on ventilator-associated pneumonia
Samin Ishtiaq; Tom Crick; Benjamin A. Hall; Kenji Takeda,open science; incentive; artificial intelligence; computer science; culture change; workflow; machine learning; management science; scientific modelling; cloud computing; software; data mining; underpinning,2014,Conference,"arXiv: Computational Engineering, Finance, and Science",10.1109/UCC.2014.156,"""""""""Share and Enjoy"""""""": Publishing Useful and Usable Scientific Models"
John Ernest Kratz; Carly Strasser,medicine; terminology; citation; alternative medicine; data sharing; data mining; documentation; text mining; open data; open science; implementation,2014,Journal,F1000Research,10.12688/f1000research.3979.3,Data publication consensus and controversies
Christof Koch; Allan R. Jones,neuroinformatics; neuroscience; open science; psychology; science education; outline of social science,2016,Journal,Neuron,10.1016/j.neuron.2016.10.019,"Big Science, Team Science, and Open Science for Neuroscience"
Kathleen Liddell; Johnathon E Liddicoat,economics; biobank; incentive; open science; openness to experience; open innovation; intellectual property; environmental resource management; socioeconomics,2016,Journal,Social Science Research Network,10.2139/ssrn.2888871,"Open Innovation with Large Bioresources: Goals, Challenges and Proposals"
Andreas Prokop; Samuel Illingworth,alternative medicine; engineering management; open science; open data; medicine,2016,Journal,F1000Research,10.12688/f1000research.9079.1,Not Communicating science? Aiming for national impact
Lyubomir Penev; Pavel Stoev; Klaus Henle,environmental science; nature conservation; open science; environmental protection,2016,Journal,Nature and Conservation,10.3897/natureconservation.14.8773,Nature Conservation – achievements and challenges within its first four years
Louise Bezuidenhout; Brian Rappert; Ann H. Kelly; Sabina Leonelli,public relations; open science; sociology; accountability; publics; public engagement; scientific method; open data; data sharing; sociology of scientific knowledge,2017,Journal,Critical Public Health,10.1080/09581596.2016.1252832,“$100 Is not much to you”: Open science and neglected accessibilities for scientific research in Africa
David Hemenway; Andrea Boggio; Andrea Ballabeni,nudge theory; open data; alternative medicine; medicine; transformative learning; job satisfaction; open science; management science; incentive,2014,Journal,F1000Research,10.12688/f1000research.3-20.v2,Policies to increase the social value of science and the scientist satisfaction. An exploratory survey among Harvard bioscientists.
Barend Mons; Arlindo L. Oliveira; Niklas Blomberg; Inge Jonassen; Bengt Persson,open data; elixir; peer review; publishing; channel; alternative medicine; knowledge management; medicine; open science,2016,Journal,F1000Research,10.12688/f1000research.7587.1,The ELIXIR channel in F1000Research
Annmarie G. Carlton,ecology; global warming; meteorology; air quality index; open science; biosphere; geology; oceanography; global change; scientific communication; atmosphere,2011,Journal,"Eos, Transactions American Geophysical Union",10.1029/2011EO330004,Determining critical open science questions regarding biosphere‐atmosphere interactions
Graham Scott; George R. Littlejohn; Mary Williams,science education; best practice; publishing; open data; scholarship of teaching and learning; neuroscience; collective responsibility; medicine; open science; pedagogy,2016,Journal,F1000Research,10.12688/f1000research.8453.1,Innovations and best practice in undergraduate education
Michele Cincera; Markus Simeth,economics; enterprise value; boundary spanning; spillover effect; open science; sociology of scientific knowledge; market value; scientific method; finance; microeconomics,2016,Journal,Management Science,10.1287/mnsc.2015.2220,"Corporate Science, Innovation and Firm Value"
Rick O. Gilmore; Dylan A. Simon; Lisa Steiger; Karen E. Adolph; David S. Millman,medicine; alternative medicine; human computer interaction; open data; vision science; open science,2015,Journal,F1000Research,10.7490/f1000research.1098279.1,Sharing displays and data from vision science research with Databrary
Iqbal H. Jaffer; Jeffrey I. Weitz; James C. Fredenburgh,open data; open science; medicine; alternative medicine; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.11174.1,Recent advances in the treatment of venous thromboembolism in the era of the direct oral anticoagulants
Lynn K. Zentner; Gerhard Klimeck; Steven Clark; Krishna Madhavan; Victoria Farnsworth; Swaroop Shivarajapura,grid; drmaa; end to end principle; default gateway; open science; database; computer science; grid computing; distributed computing; hubzero; teragrid,2011,Conference,NA,10.1145/2016741.2016789,Automated grid probe system to improve end-to-end grid reliability for a science gateway
Damian Scarf; Benjamin C. Riordan,open science; alternative medicine; anesthesiology; physiology; medicine; open data,2016,Journal,F1000Research,10.12688/f1000research.9625.2,Crafting minds and communities with Minecraft
Paula Williamson; Kerry Woolfall; Catrin Tudur Smith; Gordon Murray; Mike Clarke; Carolyn Hopkins; Matthew R. Sydes,raw data; data sharing; alternative medicine; individual participant data; physical therapy; medicine; open science; risk analysis; clinical trial,2016,Journal,Journal of Clinical Epidemiology,10.1016/j.jclinepi.2015.07.002,UK publicly funded Clinical Trials Units supported a controlled access approach to share individual participant data but highlighted concerns
Ye Hu; Jürgen Bajorath,biology; open science; software; alternative medicine; pharmaceutical sciences; data mining; data set; download; open data; cheminformatics,2012,Journal,F1000Research,10.12688/f1000research.1-11.v1,Freely available compound data sets and software tools for chemoinformatics and computational medicinal chemistry applications
Lars Eijssen; Ruben Kok; Barend Mons; Rob Hooft; Chris T. Evelo,knowledge management; publishing; open data; medicine; alternative medicine; text mining; open science,2015,Journal,F1000Research,10.12688/f1000research.6009.2,The Dutch Techcentre for Life Sciences: Enabling data-intensive life science research in the Netherlands
Teresa Magalhães; Ricardo Jorge Dinis-Oliveira,publishing; medicine; management science; higher education; forensic science; alternative medicine; bibliography; open science; teaching method; upgrade; open data,2016,Journal,F1000Research,10.12688/f1000research.8726.1,Teaching and learning based on peer review: a realistic approach in forensic sciences.
Jürgen Bajorath,information science; alternative medicine; open data; publishing; medicine; text mining; software; library science; cheminformatics; open science,2015,Journal,F1000Research,10.12688/f1000research.6101.1,Entering new publication territory in chemoinformatics and chemical information science
Arthur S. Bland; Sudharshan S. Vazhkudai; Saurabh Gupta; Philippe Olivier Alexandre Navaux; James H. Rogers; Daniel Oliveira; Paolo Rech; Luigi Carro; Devesh Tiwari; Nathan DeBardeleben; Dave Londo; Don E Maxwell,java; supercomputer; titan; systems design; open science; parallel computing; gpu cluster; graphics hardware; computer science,2015,Conference,NA,10.1109/HPCA.2015.7056044,Understanding GPU errors on large-scale HPC systems and the implications for system design and operation
Paul Willis; Rob Hooft van Huijsduijnen; Jeremy N. Burrows; Timothy N. C. Wells,open data; pharmacology; malaria; open innovation; drug discovery; open science; medicine,2016,Journal,Nature Reviews Drug Discovery,10.1038/nrd.2016.154,Open data in drug discovery and development: lessons from malaria
Joachim Frank,medicine; anesthesiology; alternative medicine; open data; open science; computational biology,2017,Journal,F1000Research,10.12688/f1000research.9760.1,The mechanism of translation
Andy G. Lynch,alternative medicine; open science; medicine; library science,2016,Journal,F1000Research,10.12688/f1000research.8918.1,Decomposition of mutational context signatures using quadratic programming methods
Martin Aringer; Anne Erler,alternative medicine; anesthesiology; medicine; open data; open science,2017,Journal,F1000Research,10.12688/f1000research.10022.1,Recent advances in managing systemic sclerosis
Tamara Heck,library science; computer science; open science,2016,Journal,NA,10.1515/iwp-2016-0065,Open access und open science in der Hochschullehre
John I. Ogungbeni; Samuel Ssemambo; Charles M. Bazibu; Amaka R. Obiamalu,metadata; scientific method; open science; knowledge management; computer science; science education,2016,Journal,Information Development,10.1177/0266666916678444,The roles of academic libraries in propagating open science: a qualitative literature review
Timothée Poisot; Brian Wee; Naupaka Zimmerman; Frédéric Barraquand; Peter Søgaard Jørgensen; Laureano A. Gherardi; Vincent Bonhomme; Thomas H. G. Ezard; Brian Swartz; Jennifer M. Talbot; R. Andrew Hayes; Ellen Cieraad; Lucía DeSoto; Timothy J. Curran; Roberto Salguero-Gómez,ecology; biology; open science; science policy,2015,Journal,Ecosphere,10.1890/ES14-00198.1,Connecting people and ideas from around the world: global innovation platforms for next-generation ecology and beyond
Marc D. Natter; Pascal B. Pfiffner; Isaac Pinyol; Kenneth D. Mandl,medicine; health services research; health care; toolchain; informatics; information technology; knowledge management; open science; bioinformatics; clinical research; interoperability,2016,Journal,PLOS ONE,10.1371/journal.pone.0152722,C3-PRO: Connecting ResearchKit to the Health System Using i2b2 and FHIR.
Rosanne M. Scholl; Paige Brown,medicine; open science; public relations; science communication; alternative medicine,2014,Journal,F1000Research,10.12688/f1000research.4415.1,Expert interviews with science communicators: How perceptions of audience values influence science communication values and practices
Christiana N. Fogg; Diane E. Kovats,systems biology; medicine; physiology; library science; open science; assistant professor,2016,Journal,F1000Research,10.12688/f1000research.9158.1,2016 ISCB Overton Prize awarded to Debora Marks
Alberto Di Meglio; F. Estrella; Morris Riedel,emi; general plan; limiting factor; mandate; open science; sustainability; data mining; software; middleware; computer science,2012,Conference,NA,10.1109/eScience.2012.6404450,On realizing the concept study ScienceSoft of the European Middleware Initiative: Open Software for Open Science
Robin Peek; Jeffrey Pomerantz,open government; open data; computer science; multimedia; knowledge management; open society; open science; open knowledge,2016,Journal,First Monday,10.5210/fm.v21i5.6360,Fifty shades of open
Angus Whyte; Graham Pryor,exploratory research; open data; epidemiology; knowledge management; incentive; computer science; data mining; management science; open science; language technology,2011,Journal,International Journal of Digital Curation,10.2218/ijdc.v6i1.182,Open Science in Practice: Researcher Perspectives and Participation
Christopher Kelty,moral economy; model organism; public relations; psychiatry; open science; biosocieties; intellectual property; psychology; social psychology,2012,Journal,Biosocieties,10.1057/biosoc.2012.8,This is not an article: Model organism newsletters and the question of 'open science'
Peter J. A. Cock; Christopher J. Fields; Karsten Hokamp; Monica Munoz-Torres; Brad Chapman; Hilmar Lapp; Rob Davey; Nomi L. Harris,software; software development; translational bioinformatics; open science; special interest group; interoperability; science policy; open source software development; bioinformatics; computer science,2016,Journal,PLOS Computational Biology,10.1371/journal.pcbi.1004691,The 2015 Bioinformatics Open Source Conference (BOSC 2015).
Levent Yilmaz; Guangyu Zou,computer science; creativity; receptivity; balance theory; openness to experience; knowledge management; open science; preferential attachment,2016,Journal,"IEEE Transactions on Systems, Man, and Cybernetics",10.1109/TSMC.2015.2455956,Exploring the Impact of Social Communication on the Innovation Potential of Open Science Communities
Winnie Wing-mui So,teaching method; graph; science education; numeracy; mathematics; open science; psychology; mathematics education; applied mathematics,2013,Journal,International Journal of Science and Mathematics Education,10.1007/s10763-012-9342-3,Connecting Mathematics in Primary Science Inquiry Projects.
John P. Newnham; Jeffrey A. Keelan,medicine; alternative medicine; open data; open science; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.11385.1,Recent advances in the prevention of preterm birth
Alison Powell,hacker; corporate governance; public interest; citizen journalism; sociology; open science; sociology of scientific knowledge; social science; knowledge commons; legitimacy,2016,Journal,New Media & Society,10.1177/1461444816629470,"Hacking in the public interest: Authority, legitimacy, means, and ends"
José Reis,discipline; regression; social science; democracy; science technology and society; sociology; functional testing; open science; pluralism; normative,2012,Journal,Portuguese Journal of Social Science,10.1386/pjss.11.1.31_1,Economics: A social science under pressure
Nanette K. Wenger; Niels Engberding,anesthesiology; medicine; open science; alternative medicine; open data,2017,Journal,F1000Research,10.12688/f1000research.11064.1,Acute Coronary Syndromes in the Elderly
John R. Helliwell; J.M. Guss; Brian McMahon; Loes M. J. Kroon-Batenburg,object identifier; chemistry; raw data; data mining; open science; data set,2017,Journal,IUCrJ,10.1107/S2052252517013690,The science is in the data
Erin Holve,data sharing; data access; cielo; milestone; engineering; knowledge management; biomedical sciences; open science,2016,Journal,NA,10.13063/2327-9214.1271,Open Science and eGEMs: Our Role in Supporting a Culture of Collaboration in Learning Health Systems.
Brian Olshansky; John D. Fisher; Rakesh Gopinathannair; Syeda Atiqa Batul,medicine; anesthesiology; neuroscience; open science; alternative medicine; open data,2017,Journal,F1000Research,10.12688/f1000research.11202.1,Recent advances in the management of ventricular tachyarrhythmias
Brian O’Connor,world wide web; engineering; chemical database; open science; information repository; engineering management,2014,Journal,NA,10.7557/5.3239,Community Driven Open Science
Juliana Elisa Raffaghelli,knowledge management; professional learning community; research question; faculty development; educational technology; open science; pedagogy; digital scholarship; sociology; conceptual framework; scholarship,2017,Journal,International Journal of Educational Technology in Higher Education,10.1186/s41239-017-0058-x,Exploring the (missed) connections between digital scholarship and faculty development: a conceptual analysis
Mohamed Majeed Mashroofa,knowledge management; library science; computer science; scholarly communication; open knowledge; paradigm shift; open science; public relations; publishing,2016,Journal,Journal of The University Librarians Association of Sri Lanka,10.4038/jula.v19i1.7878,Open Access Revolution: Is it a paradigm shift of scholarly publishing practices? A literature review of global scenario
Petra D'Odorico; Andreas Hueni; Jan Biesemans; Koen Meuleman; Kristin Vreys; Michael E. Schaepman; Bart Bomans; Sindy Sterckx; Michael Jehle,open science; computer science; apex; remote sensing,2012,Conference,NA,10.1109/IGARSS.2012.6352486,Operational status of apex and characteristics of the apex open science data set
Quan Dong Nguyen; Margaret A. Greven; Robert Kleinman; Diana Do; Matthew Powers,medicine; diabetic retinopathy; anesthesiology; open data; open science; pathology,2017,Journal,F1000Research,10.12688/f1000research.12662.1,Recent advances in the management and understanding of diabetic retinopathy
Janet Parker,learning theory; open learning; discipline; curriculum; higher education; sociology; open science; social science; instrumentalism; transformative learning; pedagogy,2013,Journal,Teaching in Higher Education,10.1080/13562517.2013.827650,"Imaging, imagining knowledge in higher education curricula: new visions and troubled thresholds"
Arno Klein; Anisha Keshavan; Benjamin Cipollini,artificial intelligence; computer science; visualization; open science; data mining; image processing; world wide web; computer vision; interactive visualization; software; roy g biv; brain; documentation,2017,Journal,Research Ideas and Outcomes,10.3897/rio.3.e12358,Interactive online brain shape visualization
Veit Schwämmle; Petr Novak; Martin Eisenacher; Merlijn van Rijswijk; Frédérique Lisacek; Christine Carapito; Dirk Valkenborg; Juan Antonio Vizcaíno; Jiri Vondrášek; David Bouyssié; Damiano Piovesan; Myriam Ferro; Lydie Lane; Peter Horvatovich; Lennart Martens; Kris Laukens; Fernando J. Corrales; Oliver Kohlbacher; Albert J. R. Heck; Wout Bittremieux; Martin Hubalek; Magnus Palmblad; Mathias Walzer; Alfred Pühler; Fredrik Levander; Rafael C. Jimenez,open science; medicine; proteomics; text mining; management science; elixir; open data; white paper; omics; bioinformatics,2017,Journal,F1000Research,10.12688/f1000research.11751.1,A community proposal to integrate proteomics activities in ELIXIR.
Gretchen Vogel,plea; political science; library science; open science,2016,Journal,Science,10.1126/science.aaf4037,A plea for open science on Zika
Jennifer Dombek; Carol McDonald Connor; Michael P. Kaschak,reading comprehension; comprehension; conversation; pedagogy; medicine; gesture; open science; publication; data collection; literacy,2017,Journal,PLOS ONE,10.1371/journal.pone.0169711,Enacted Reading Comprehension: Using Bodily Movement to Aid the Comprehension of Abstract Text Content
Joseph Cesario; Kai J. Jonas,data science; exploratory research; psychology; peer review; open science; library science; data collection,2016,Journal,NA,10.1080/23743603.2015.1070611,How can preregistration contribute to research in our field
Steven K. Huprich,clinical psychology; open science; psychology,2017,Journal,Journal of Personality Assessment,10.1080/00223891.2017.1319711,JPA Promotes Open Science
Diane Phylis Pozefsky; Thomas E. Thornton; Ian Sang-June Kim; Eugene N. Muratov; Stephen J. Capuzzi; Alexander Tropsha; Wai In Lam,data sharing; cheminformatics; open science; data mining; visualization; bioinformatics; chemistry; data science; chemogenomics,2017,Journal,Journal of Chemical Information and Modeling,10.1021/acs.jcim.6b00462,"Chembench: A Publicly Accessible, Integrated Cheminformatics Portal"
Matthew H. Todd,associate professor; pharmacology; media studies; medicine; open science,2015,Journal,Future Medicinal Chemistry,10.4155/fmc.15.28,Using an open source model to accelerate schistosomiasis drug research
Shina Caroline Lynn Kamerlin,publishing; constructive; medicine; pedagogy; open data; alternative medicine; open science; feminism,2016,Journal,F1000Research,10.12688/f1000research.8889.1,Where are the female science professors? A personal perspective
Guillermo B. Willis; Miguel Moya,rigour; social psychology; psychology; open science; applied psychology,2017,Journal,Revista De Psicologia Social,10.1080/02134748.2017.1352140,A more transparent science: recommendations to increase the informative value of articles submitted to the Revista de Psicología Social / Una ciencia más transparente: recomendaciones para aumentar el valor informativo de los artículos enviados a la Revista de Psicología Social
David Nicholas; A. Abrizah; Marzena Świgoń; Eti Herman; Blanca Rodríguez-Bravo; Jie Xu; Chérifa Boukacem-Zeghmouri; Anthony Watkinson,a major; publication; impact factor; scholarly communication; sociology; social media; public relations; convention; open science; publishing,2017,Journal,Learned Publishing,10.1002/leap.1102,Early career researchers and their publishing and authorship practices
Lucia Lazzeri; Felice Petraglia; Mariagiulia Bernardi; Fernando M. Reis; Federica Perelli,open data; open science; alternative medicine; medicine; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.11682.1,Dysmenorrhea and related disorders
Jessica Trixa; Natascha Schumann; Astrid Recker; Stefan Müller,library science; data archive; dissemination; open science; service provider; social science; knowledge management; data center; survey data collection; database centric architecture; computer science; data curation,2015,Journal,Journal of Librarianship and Scholarly Communication,10.7710/2162-3309.1227,"Paving the Way For Data-Centric, Open Science: An Example From the Social Sciences"
Karl-Heinz Leitner,futures studies; crowdsourcing; open science; management science; political science; user innovation; business model; knowledge management; open innovation,2015,Conference,NA,10.1145/2809563.2809609,Digital and open innovation: implications for business models and research strategies of private and public organizations
Laura A. Schmidt; Patricia J. Conrod; David Miller; Robin Room; Peter Anderson; Antoni Gual; Anne Lingford-Hughes; Matilda Hellman; Jürgen Rehm; Robert Dudley; Tamyko Ysa; Dirk W. Lachenmeier; Roger J. Sullivan; Virginia Berridge,law; public relations; public domain; attribution; open data; cognitive reframing; waiver; medicine; publishing; commons; open science,2017,Journal,F1000Research,10.12688/f1000research.10860.1,"Reframing the science and policy of nicotine, illegal drugs and alcohol - conclusions of the ALICE RAP Project."
Jonas Paludo; Stephen M. Ansell,waldenstrom macroglobulinemia; medicine; pathology; monoclonal gammopathy of undetermined significance; open science,2017,Journal,F1000Research,10.12688/f1000research.12880.1,Advances in the understanding of IgM monoclonal gammopathy of undetermined significance
Marco Roccetti; Ivana Angelini; Gustavo Marfia; Giacomo Benati; Antonio Curci; Nicolò Marchetti; Gilberto Artioli; Gabriele Bitelli,open science; data analysis; sociology; nonconformity; archaeology; analytics; data sharing; excavation; cognition,2017,Journal,Journal of Archaeological Research,10.1007/s10814-017-9112-4,NEARCHOS. Networked Archaeological Open Science: Advances in Archaeology Through Field Analytics and Scientific Community Sharing
Karthik Ram,open science; data mining; computer science; workflow; source code; transparency; internet hosting service; software; audit trail; bioinformatics; credibility,2013,Journal,Source Code for Biology and Medicine,10.1186/1751-0473-8-7,git can facilitate greater reproducibility and increased transparency in science
Dominique Gravel; Philippe Desjardins-Proulx; Ethan P. White; Joel James Adamson; Karthik Ram; Timothée Poisot,open science; genetics; permission; mathematics; the internet; publication; server; world wide web; publishing; science policy; biology; preprint,2013,Journal,PLOS Biology,10.1371/journal.pbio.1001563,The Case for Open Preprints in Biology
Timothy J. Loving; Etienne P. LeBel; Lorne Campbell,social psychology; sample size determination; incentive; dysfunctional family; psychology; open data; open science; type i and type ii errors; opportunity cost; statistical power,2017,Journal,Journal of Personality and Social Psychology,10.2139/ssrn.2616384,Benefits of Open and High-Powered Research Outweigh Costs
José A. Merlo; Francisco José García-Peñalvo; Carlos G. Figuerola,open innovation; personal knowledge management; open learning; knowledge management; world wide web; computer science; higher education; reference model; open science; open system; open content,2010,Journal,Online Information Review,10.1108/14684521011072963,Open knowledge: challenges and facts
C. Carl Jaffe; Kenneth W. Clark; Bruce A. Vendt; Justin Kirby; Lawrence R. Tarbox; Fred W. Prior; Stephen M. Moore; Paul K. Commean; Kirk E. Smith; John Freymann; Guillermo Márquez,world wide web; metadata; computer science; software; open science; pillar; information retrieval,2013,Conference,NA,10.1109/EMBC.2013.6609742,TCIA: An information resource to enable open science
Ansam Sinjab; Katharina Nöske,biology; science policy; human factors and ergonomics; engineering ethics; open science; cell biology; suicide prevention; open innovation; occupational safety and health; science communication; big data,2014,Journal,BioEssays,10.1002/bies.201400169,Meeting report: The road to science-based policy - ESOF through the eyes of young scientists
Finn Årup Nielsen,data mining; semantic web; computer science; open science; database; reuse; neuroinformatics,2014,Journal,Neuroinformatics,10.1007/s12021-013-9183-4,Brede Tools and Federating Online Neuroinformatics Databases
Antonio J. Busalacchi; James W. Hurrell; Ghassem Asrar,open science; international community; oceanography; geology; developing country; engineering management,2012,Journal,"Eos, Transactions American Geophysical Union",10.1029/2012EO120007,Developing plans and priorities for climate science in service to society
Harry E. Pence; Robert E. Belford; John W. Moore,watson; open science; social web; digital library; curriculum; library science; animation; chemistry education; adam; computer science,2010,Book,NA,10.1021/bk-2010-1060,"Enhancing Learning with Online Resources, Social Networking, and Digital Libraries"
Arno Klein; Michael P. Milham; R. Cameron Craddock,medicine; biological psychiatry; precision medicine; psychiatry; neuroscience; neuropsychiatry; open science; standardization; neuroimaging,2017,Journal,Depression and Anxiety,10.1002/da.22627,Clinically useful brain imaging for neuropsychiatry: How can we get there?
