AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Natalie Meyers; Michael Haselton; Jeffrey R. Spies; Sara Bowman; Brian A. Nosek; David M Litherland; Andrew Sallans; Rusty Speidel; Melanie Benjamin; Nicole Pfeiffer,computer science; engineering physics; preprint; open science,2017,NA,NA,10.17605/OSF.IO/V6M2T,Center for Open Science: Response to ASAPbio RFA for a Preprint Service
Gavin Simpson,biology; limnology; paleontology; open science,2017,NA,From the Bottom of the Heap,NA,Tag: CC BY
Jordi Camp; Esther Garcés,algal bloom; oceanography; geography; open science; ecology,2013,NA,NA,NA,Closing the Gap: Species-Specific Studies of Harmful Algal Blooms
Joanna Pierce Richardson; Malcolm Perry Wolski; Louise Mary Howard,transparency; knowledge management; computer science; risk perception; open science; data as a service; online research methods,2017,NA,Publications,10.3390/publications5020014,A Trust Framework for Online Research Data Services
Roberto Caso,public administration; sociology; commodification; open science,2016,NA,NA,NA,La scienza aperta contro la mercificazione della ricerca accademica? = Open Science vs Commodification of Academic Research?
Amos Folarin,medicine; medical education; alternative medicine; open data; open science; anesthesiology,2015,NA,F1000Research,10.7490/f1000research.1110971.1,BioInDocker introduction session slides
Imma Subirats; Suchith Anand; Karna Wegner,open science; capacity development; agriculture; computational biology; open data; anesthesiology,2017,NA,F1000Research,10.7490/f1000research.1114907.1,Updates on capacity development for agriculture data WG
Taner Z. Sen; Sarah A. Odell; Gerard R. Lazo; Yong Qiang Gu; David L. Hane,open data; anesthesiology; open science; medicine; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1113920.1,GrainGenes update: curating new resources for the small grains community
Sari Kotivirta,open science; engineering; publishing; library science,2015,NA,NA,NA,LibGuides: Open science - publishing & managing research data: About Open Science
Christopher R. Madan,open science; alternative medicine; scientific method; reciprocal; medicine; mentorship; ivory tower; pedagogy,2017,NA,F1000Research,10.7490/f1000research.1114114.1,"Beyond the ivory tower: reciprocal relationships between scientific research, communication, and mentorship"
Gary S. McDowell,open science; open data; anesthesiology; computational biology,2017,NA,F1000Research,10.7490/f1000research.1115033.1,Using evidence to make academia more transparent to early career scientists
David Bild,political science; engineering physics; open science,2015,NA,NA,10.5281/zenodo.31944,Teen-Driven Open Science
Gavin Simpson,paleontology; open science; cross validation; data science; geography; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: Cross-validation
Ronald Macintyre; D.A. Edwards; A. J. Smith,pedagogy; curriculum; excellence; open educational resources; inquiry based learning; open science; open university; participatory design; open content; engineering,2015,NA,NA,NA,Open Science Happens Somewhere: Exploring the use of Science OER in Schools
Jeremy G. Frey,open science; computer science; software; semantic web; e science; data science,2013,NA,NA,NA,Science ajar: how e-science can help (more) open science
Michelle D. Brazas; Francis Ouellette,alternative medicine; data science; open science; educational technology; medicine,2013,NA,F1000Research,10.7490/f1000research.1094278.1,Online learning in bioinformatics continuing education: perspective from bioinformatics.ca
Gavin Simpson,geography; open science; limnology; paleontology,2017,NA,From the Bottom of the Heap,NA,Tag: Time delay
Michele Clamp; John Brunelle; Aaron Kitzmiller; James Cuff,medicine; alternative medicine; suite; software; open science; software engineering; open data,2015,NA,F1000Research,10.7490/f1000research.1110117.1,The 500 builds of 300 applications in the HeLmod repository will at least get you started on a full suite of scientific applications
Remedios Melero,open data; engineering physics; computer science; open science; systems engineering,2015,NA,NA,10.13039/501100000780,Introduction to open science
Kenneth M. Klemow,judaism; open science; medicine; alternative medicine; social science,2014,NA,F1000Research,10.7490/f1000research.1096689.1,Is religion a problem or a solution for global environmental issues? Insights from the Jewish tradition
Mijke Jetten; Eduard Simons; Marnix van Berchum; Marion Wittenberg; Hans Schoonbrood; Maaike Messelink,open science; engineering physics; library science; computer science,2016,NA,NA,NA,The important role of CRIS’s for registration and archiving of research data
Diane Dawson,political science; open science; citizen science; library science; media studies; natural science,2012,NA,Issues in Science and Technology Librarianship,10.5062/F48913SM,Open science and crowd science: Selected sites and resources
Andreas Czerniak; Doris Maicher; Dirk Fleischer,identifier; certificate; persistent identifier; software; data retrieval; computer science; hydrology; open science; data mining,2016,NA,The EGU General Assembly,NA,Rock and Core Repository Coming Digital
Jeremy G. Frey,computer science; open science; data mining; knowledge management,2014,NA,NA,NA,From open access to intelligently accessible data in Open Notebooks
Simon Andrews; Philip Ewels; Steven Wingett; Felix Krueger,anesthesiology; medicine; alternative medicine; open science; open data; computational biology,2017,NA,F1000Research,10.7490/f1000research.1114612.1,QC Fail sequencing
Yasuhiro Murayama,open data; scientific method; knowledge management; open science; computer science; data sharing; openness to experience,2015,NA,Japan Geoscience Union,NA,"Openness & Sharing of Scientific Research Data, with JpGU"
Carol Saunders; Paul Benjamin Lowry; Bendik Bygstad; Jan Recker; Sue Brown; Ting-Peng Liang; Carlos Ferran; Alan R. Dennis; Suprateek Sarker; Dennis F. Galletta,open science; knowledge management; management science; computer science,2017,NA,Journal of the Association for Information Systems,NA,"Goals, values, and expectations of the ais family of journals"
Marina Winkler,open science; political science; engineering ethics,2017,NA,NA,NA,Open science for early career researchers: Current challenges and promises
Jackie Proven; Anna Clements,open science; library science; research excellence framework; scholarship; political science; engineering management,2015,NA,NA,NA,The emerging role of Institutional CRIS in facilitating Open Scholarship
Ann Grand,public relations; open science; public value; knowledge management; obligation; political science,2013,NA,NA,NA,Showing public value: Factors supporting researchers’ attitudes to open science
Rachel Finn,political science; open data; open science; knowledge management,2015,NA,NA,NA,Legal and ethical issues in open access to research data
Remedios Melero,medicine; performance art; open science; open access week,2015,NA,NA,NA,Introducción al acceso abierto: evolución y ventajas para el investigador
Lazarus Matizirofa,open data; environmental resource management; medicine; open science; national policy; sustainable development; publishing,2016,NA,F1000Research,10.7490/f1000research.1112434.1,"Institutional and national policy implications for adopting open access, open data and open science strategies - South Africa"
Gavin Simpson,geography; limnology; open science; oceanography,2017,NA,From the Bottom of the Heap,NA,Tag: AGU 2011
Aliza Y. Glasner; Erin E. Wilhelm; Ira Shoulson; Lawrence O. Gostin,scientific literature; new product development; public relations; open science; data sharing; knowledge management; collusion; political science; product liability; research participant; clinical research,2014,NA,NA,10.2139/ssrn.2535480,Facilitating Medical Product Development Through Voluntary Data Sharing: A Look at the Legal Issues
Luis-Millán González; Fernanda Peset,political science; data access; library science; open science,2013,NA,NA,NA,Datos de investigación: reflexiones sobre su acceso abierto
Ingrid Dillo,open data; political science; open science; knowledge management,2015,NA,NA,NA,Enabling the re-use of research data: organising stakeholders and infrastructure in the Netherlands
Artemis Hatzigeorgiou,data science; translational bioinformatics; open research; computer science; open data; integrative bioinformatics; open science,2015,NA,NA,NA,Bioinformatics and open research data
Timothy J. Loving; Etienne P. Lebel; Lorne Campbell,transparency; knowledge management; open research; scientific progress; management science; open science; engineering,2014,NA,Personal Relationships,10.1111/pere.12053,Enhancing Transparency of the Research Process to Increase Accuracy of Findings: A Guide for Relationship Researchers
Milos Cernak; Alain Komaty; Amir Mohammadi; André Anjos; Sébastien Marcel,thresholding; computer science; speech community; open science; speech recognition; toolbox; speech processing,2017,NA,NA,NA,Bob Speaks Kaldi
Colin R. Batchelor; Egon Willighagen; Alexander R. Pico; Jonathan Mélius; Anwesha Bohler; Alasdair J. G. Gray; Stian Soiland-Reyes; Brenninkmeijer Christian; Ola Spjuth; Andra Waagmeester; Christ Leemans; Nuno Nunes; Anders Riutta; Martina Kutmon; Carole A. Goble; Chris T. Evelo,open data; open science; anesthesiology; computational biology; medicine; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113101.1,The BridgeDb framework
James Redfern; Steve Millington; Samuel Illingworth; Sam Gray,science outreach; publishing; pedagogy; science communication; public engagement; outreach; open data; nomenclature; open science; medicine; alternative medicine,2015,NA,F1000Research,10.12688/f1000research.6858.2,What's in a Name? Exploring the Nomenclature of Science Communication in the UK.
Paul Whaley; Crispin J. Halsall,open science; toxicology; alternative medicine; medicine; risk assessment,2014,NA,F1000Research,10.7490/f1000research.1095563.1,Literature review in toxicological research and chemical risk assessment: the state of the science
Gavin Simpson,graphics; open science; computer graphics images; limnology; paleontology; computer science,2017,NA,From the Bottom of the Heap,NA,Tag: Base graphics
Francois van Schalkwyk,public relations; open science; engineering; publishing; communalism,2017,NA,NA,NA,Open Access as a Reassertion of the Values of Science
Kevin Ashley; Geoffrey Boulton; John Wood; Kristiina Hormia; Ignasi I Juan Labastida; Jennie Larkin,open science; open data; grand challenges; computer science; library science,2015,NA,NA,NA,Session V: Roundtable discussion and closing: grand challenges
Devendra Potnis; Ed Cortez; Suzie Allard,open science; alternative medicine; mobile technology; medicine; engineering management,2015,NA,F1000Research,10.7490/f1000research.1097683.1,Educating LIS students to serve as mobile technology consultants
Data Scientific,open science; psychology; library science,2016,NA,NA,10.6084/m9.figshare.4212993,#scidata16 -- Jenny Molloy -- Data and open science as an early career researcher
Kim-Anh Lê Cao; François Bartolo,open science; open data; medicine; computational biology; alternative medicine; anesthesiology,2015,NA,F1000Research,10.7490/f1000research.1110228.1,Exploration and integration with mixOmics our latest improvements
Niall Beard; Carole A. Goble; Teresa K. Attwood; Aleksandra Nenadic; Milo Thurston; Susanna-Assunta Sansone,medicine; anesthesiology; open science; open data; medical education; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111409.1,TeSS – Training Portal
Sarah M. Keating; Lucian P. Smith; Michael Hucka; Nicolas Rodriguez; Andreas Dräger; Harold Gómez; Frank Bergmann,medicine; software; open science; systems biology ontology; database; alternative medicine; biomodels database; open data; sbml,2016,NA,F1000Research,10.7490/f1000research.1113334.1,Recent software and services to support the SBML community
Martin J. Steinbauer; Adrian G. Dyer; Kevin Farnier,medicine; alternative medicine; open data; anesthesiology; open science,2017,NA,F1000Research,10.7490/f1000research.1113700.1,Eucalypt-feeding psyllids use colour to locate the choicest leaves: what looks good must also be good
Dimitrios Tzovaras; Konstantinos M. Giannoutakis,cloud computing; environmental resource management; environmental science; open science,2016,NA,NA,10.1007/978-3-319-57135-5_15,The European Strategy in Research Infrastructures and Open Science Cloud
Kevin Ashley,reuse; knowledge management; government; open science; political science; open data,2015,NA,NA,NA,Data Reuse from Government & Research: observations from experience
Andrea Boggio; Andrea Ballabeni,outbreak; public health; open data; open science; media event; publishing; alternative medicine; medicine; social media; public relations,2015,NA,F1000Research,10.12688/f1000research.6206.2,Publications in PubMed on Ebola and the 2014 outbreak
Alexandre López-Borrull,open science; engineering; library science; open research; engineering management; open data,2015,NA,NA,NA,Aspectos éticos de la Open Science
Simon J. E. Taylor; Roberto Barbera,political science; data mining; open data; information repository; open science,2015,NA,NA,10.15169/sci-gaia:1449167600.41,Sci-GaIA Open Access Data Repository Kit Concept Note
Sophie Aubin; Caterina Caracciolo,anesthesiology; computational biology; open data; open science; medicine,2017,NA,F1000Research,10.7490/f1000research.1114898.1,Defining the agrisemantics vision
Najla Rettberg; Iryna Kuchma; Petr Knoth; Ivo Grigorov; Birgit Schmidt; Eloy Rodrigues,knowledge management; open data; engineering; open science; systems engineering,2014,NA,NA,NA,"Importance and Benefits of OPEN SCIENCE for Ubiquitous Sharing, Dissemination and Impact"
Lee Rodriguez; Jean Sandoval; Yogani Govender,open data; citizen science; rico; open science; alternative medicine; engineering management; medicine,2015,NA,F1000Research,10.7490/f1000research.1097594.1,The juggling act: the challenges to coordinating seven research projects in a citizen science project in Puerto Rico
Gary S. McDowell; Adriana Bankston,open science; medicine; anesthesiology; open data; medical education; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114330.1,Providing resources and strategies to enhance career training for junior scientists
Antonio Calanducci; Mario Torrisi; Marco Fargetta; Bruce Becker; Roberto Barbera,cartography; geography; open science,2016,NA,NA,10.15169/sci-gaia:1460523498.24,Sci-GaIA Winter School - Promo Video
Andre Gouws; Edward Silson; Declan J. McKeefry; Samantha Strong; Antony B. Morland,open data; neuroscience; anesthesiology; medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1112242.1,Dissociable processing of radial motion direction and focus of expansion in human cortical areas V3A and V5/MT+
Roland Ramthun; Carolin Wiedemann; Ulrich Herb; Nils Barnickel; Jens Klump; Jutta Haider; Jens Klessmann; Daniel Mietchen; John Weitzmann; Christiane Schulzki-Haddouti; Eckhard Höffner; Terje Tüür-Fröhlich,journalism; open knowledge; engineering; open science; public relations; open data; open government; transparency,2012,NA,NA,10.5281/zenodo.7211,Open Initiatives: Offenheit in der digitalen Welt und Wissenschaft
Stephanie J. Bradbury; Philippa Broadley; Paula A. Callan; Emma Nelms; Sarah Brown; Christopher Hart,open data; knowledge management; scholarly communication; open science; computer science,2014,NA,"Division of Technology, Information and Library Services",NA,"Open Access and Research Conference 2013: Discovery, Impact and Innovation (Event report)"
Bosman Jeroen; Kramer Bianca,open science; human computer interaction; computer science,2017,NA,NA,10.6084/m9.figshare.4627999.v1,Open Science practices (editable powerpoint slides)
Markus Diesmann; Thomas Wachtler; Paul H. E. Tiesinga; Rembrandt Bakker,medicine; open data; alternative medicine; world wide web; open science; web application; software,2013,NA,F1000Research,10.7490/f1000research.1094124.1,Web-based databasing has never been easier: the CoCoMac engine goes open source
William T. Dalton; Wallace E. Dixon,open science; anesthesiology; open data; alternative medicine; medicine,2014,NA,F1000Research,10.7490/f1000research.1094960.1,Temperamental concomitants of maternal feeding practices and beliefs in infancy
Gavin Simpson,limnology; open science; political science; paleontology; library science; government,2017,NA,From the Bottom of the Heap,NA,Tag: UK Government
Kim Rutherford; Steve Oliver; Jürg Bähler; Valerie Wood; Midori A. Harris; Antonia Lock,anesthesiology; open science; open data; alternative medicine; medicine; computational biology,2016,NA,F1000Research,10.7490/f1000research.1111869.1,PomBase community literature curation
John F. Mulley,management science; open data; higher education; dilemma; biology; open science; neuroscience; cell and molecular biology; morphogenesis; developmental biology; a major,2015,NA,F1000Research,10.12688/f1000research.6559.1,Developmental biology teaching - the importance of a practical approach
Hai Fang; Julian Gough,omics; open data; visualization; computational biology; open science; biology,2014,NA,F1000Research,10.7490/f1000research.1096189.1,Open-source R packages for omics data integrative analysis and visualisation
Edward M. Bergman; Gunther Maier; Harvey Goldstein,political science; commercialization; engineering management; open science; management,2013,NA,NA,NA,"Regional Engagement or Knowledge Commercialization? : A Comparison of University Faculty Norms in the U.S. and Europe (JSRSAI Golden Anniversary Issue : Academic Knowledge Commercialization, Universities and Regional Economic Development) -- (University Engagement Versus Knowledge Commercialization)"
Alex M. Clark; Jill Wood; Allison Moore; Lori Sames; Sean Ekins,medicine; open data; drug discovery; rare disease; open science; world wide web; alternative medicine,2014,NA,F1000Research,10.7490/f1000research.1095313.1,Creating champions for open source rare disease drug discovery with an app
Jeremy L. McLaughlin,data visualization; computer science; multimedia; data management; visual literacy; the internet; linked data; the arts; digital humanities; humanities; open science,2017,NA,NA,10.1002/bul2.2017.1720430504,A New Open Humanities: Introduction
Kok-Gan Chan,anesthesiology; medicine; open data; alternative medicine; open science,2015,NA,F1000Research,10.7490/f1000research.1098043.1,High Impact Research in BioAsie perspective: the role of the University of Malaya High Impact Research (HIR) in BioAsie programme
Isabelle Halleux,open science; computer science; engineering physics; embedding,2015,NA,NA,NA,Embedding Open Science in Doctoral Education at the University of Liege
Bertil F. Dorch,knowledge management; honesty; transparency; public relations; practice research; political science; accountability; open science; scholarly communication; dissemination,2015,NA,NA,10.7557/11.3618,"Open, transparent and honest – the way we practice research"
Chamberlain Scott; Ram Karthik; Boettiger Carl; Hart Edmund,knowledge management; systems engineering; open science; engineering,2013,NA,NA,10.6084/m9.figshare.791569.v1,rOpenSci - a collaborative effort to develop R-based tools for facilitating Open Science
Adelaide Maria de Souza Antunes; Zulmira Maria de Araújo Hartz; Maria do Rosário Oliveira Martins; Jorge Lima de Magalhães,global health; public health; economics; collaborative intelligence; management science; web 2 0; developing country; open science; big data; information technology,2017,NA,International Journal of Innovation,NA,An Overview of the Open Science in Times of Big Data and Innovation to Global Health
Etienne P. LeBel; Timothy J. Loving; Lorne Campbell,sample size determination; impossibility; open science; management science; type i and type ii errors; engineering; open data; intellectual property,2015,NA,NA,NA,Scrutinizing the Presumed Costs of Open Science Practices
Jeremy Lee McLaughlin,information retrieval; open science; data science; computer science,2015,NA,NA,NA,A review of search and discovery using figshare
Tyler J. Pilger; Thomas F. Turner; Joanna Hatt; Timothy Frey; Yvette Paroz; Eliza Gilbert; Bryan Bakevich; Brock M. Huntsman; Martha Cooper; Megan J. Osborne; Carter G. Kruse; Colleen A. Caldwell; Robert Dudley,open data; environmental ethics; open science,2017,NA,F1000Research,10.7490/f1000research.1115166.1,"Native fish conservation and management in the upper/middle Rio Grande, Pecos River, Canadian River, Tularosa and Guzman basins, New Mexico during 2017"
Bianca Kramer; Jeroen Bosman,political science; open science; engineering management,2017,NA,NA,10.6084/m9.figshare.c.3685048.v1,Open Science practices
Victoria Nicholas,open university; experiential learning; higher education; multimedia; employability; open science; computer science; transferable skills analysis; learning sciences; knowledge management,2015,NA,NA,NA,Mobile Learning for Online Practical Science Modules in Higher Education
Yvan Le Bras,alternative medicine; computational biology; open science; medicine; anesthesiology; open data,2016,NA,F1000Research,10.7490/f1000research.1112730.1,65 millions of observers
Warren A. Kibbe; Ishwar Chandramouli; Juli Klemm; Tanja Davidsen; Anthony R. Kerlavage,health informatics; cancer; informatics; computation; open science; engineering management; medicine; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110239.1,Cancer Informatics Collaboration and Computation: Two Initiatives of the U.S. National Cancer Institute
Gopal P. Sarma,open science; critical mass; computer science; science education; knowledge management; vocabulary; science policy,2016,NA,The Winnower,10.15200/winn.145264.45703,Should We Train Scientific Generalists
Sandra Orchard; Senay Kafkas; Pablo Porras; Aravind Venkatesan; Johanna McEntyre,open science; anesthesiology; computational biology; open data; alternative medicine; medicine,2017,NA,F1000Research,10.7490/f1000research.1113940.1,Towards linking molecular interaction data to literature on Europe PMC
Ayesha Naeem,anesthesiology; medicine; open data; open science; physiology,2017,NA,F1000Research,10.7490/f1000research.1114007.1,Introduction to lower plants toxins
Liz Masterman,open educational practices; open educational resources; open science; open learning; engineering; learning environment; distance education; knowledge management; pedagogy; open content; disposition,2014,NA,NA,NA,Supporting students’ learning in an open world: mapping current practice to open practice
Les G. Underhill; Sally Hofmeyr; Rene Navarro; Michael Brooks; Megan Loftie-Eaton,open science; media studies; medicine; citizen science; cape; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097557.1,"Taking citizen science to new heights in Africa: lessons from the animal demography unit, University of Cape Town"
David A. Dorr; Ted Laderas; William R. Hersh; Jackie Wirz; Bjorn Pederson; Nicole Vasilevsky; Shannon McWeeney; Melissa Haendel,open science; medicine; knowledge management; open data; open educational resources; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1113751.1,Training future biocurators through data science trainings and open educational resources
David P. Smith,multimedia; neuroscience; experiential learning; medicine; open science,2016,NA,F1000Research,10.12688/f1000research.7632.1,Bringing experiential learning into the lecture theatre using 3D printed objects
Torsten Seemann,anesthesiology; computational biology; open data; open science; alternative medicine; medicine,2016,NA,F1000Research,10.7490/f1000research.1112529.1,Comparing bacterial isolates
Karima Rafes; Cécile Germain,rdf; data sharing; knowledge base; open science; computer science; linked data; data mining; data integration; sparql; semantic web,2015,NA,NA,NA,A platform for scientific data sharing
Aurélien Paulmier; Véronique Garçon,environmental science; oceanography; open science; climatology; oxygen minimum zone; greenhouse gas; climate change; upwelling,2010,NA,NA,NA,SOLAS Open Science Conference 2009 Discussion Session Report: Air-sea gas fluxes at Eastern Boundary upwelling and OMZ systems
Michael Tierney; James R. Stone; Elena Polejaeva; Matthew LoPresti; Walter Carr; Kristine M. Knutson; Eric M. Wassermann,anesthesiology; medicine; alternative medicine; open data; open science,2013,NA,F1000Research,10.7490/f1000research.1093586.1,fMRI evaluation of the effects of chronic exposure to low-level blast
Cissi Askwall; Carl Johan Sundberg; Pedro Parraguez; Sofie Lind Metserton; Karin Larsdotter; Ivo Grigorov; Roland Harwood; Kaare Christensen; Thomas Thorhauge; Mikael Karstensen Elbæk; Mike Taylor,engineering; open data; knowledge management; open science; open innovation,2014,NA,NA,10.5281/zenodo.10658,Should Science Always be OPEN
Gavin Simpson,geography; publishing; limnology; open science; library science; ecology,2017,NA,From the Bottom of the Heap,NA,Tag: Academic publishing
Mary K. Feeney; Eric W. Welch,excellence; incentive; public relations; intellectual property; open science; empirical research; industrial organization; political science,2010,NA,NA,NA,Micro-Level Analysis of the Determinants of Patenting Behavior of Academic Scientists and Engineers in the United States
Paul W. Sternberg; Karen Yook; Todd W. Harris; Tim Schedl; Daniela Raciti,open data; anesthesiology; open science; medicine; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1113782.1,Micropublications: a new way to incentivize community curation and reclaim data typically inaccessible to the science community
Jefferson Pooley,social science; prestige; digital scholarship; public relations; sociology; scholarship; open science; publishing; scholarly communication; media studies; begging,2016,NA,International Journal of Communication,NA,Open Media Scholarship: The Case for Open Access in Media Studies
Paolo Corti; Jesús San-Miguel-Ayanz; Daniel McInerney; Margherita Di Leo; Daniele de Rigo; Giovanni Caudullo,scalability; precondition; management science; spatial analysis; theoretical computer science; open science; computational model; geospatial analysis; computer science; open data; robustness,2013,NA,NA,NA,Toward open science at the European scale: geospatial semantic array programming for integrated environmental modelling
Sarah Goodier,open science; management science; knowledge management; computer science,2013,NA,NA,NA,Open science & development goals: shaping research questions
Franz-Josef Elmer; Chandrasekhar Ramakrishnan; Marc Robinson-Rechavi; Hannes Schabauer; Bernd Rinn; Frédérique Lisacek; Patricia M. Palagi; Jakub Straszewski; Milan Simonovic,systems engineering; software development; open science; physiology; medicine; best practice; software; extreme programming practices,2013,NA,F1000Research,10.7490/f1000research.1094036.1,Best practices in programming: an experience report on teaching software development to bioinformaticians
Fabricio Ferreira de Oliveira,neurology; knowledge management; alternative medicine; medicine; open data; open science,2011,NA,F1000Research,10.7490/f1000research.848.1,Trends on the use of complementary exams in modern day neurology: How to teach the patient about the tools actually needed for the investigation without conflicting knowledge with popular wisdom
Gary S. McDowell,alternative medicine; open science; open data; labour economics; medicine; ftc fair information practice; united states labor law,2016,NA,F1000Research,10.7490/f1000research.1113148.1,Future of Research and the Fair Labor Standards Act
Maria Alessandra Rossi; Massimo D'Antoni,openness to experience; intellectual property; public economics; open science; incentive; business; enforcement,2010,NA,NA,NA,Appropriability and Incentives with Complementary Innovations
Cecilia Ferreyra; Carol Bottger; Boubacar Seydou; Abdou Aboubacar; Mercé Rocaspana; Cristian Casademont,open data; open science; anesthesiology; medicine; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1111852.1,Implementing systematic HIV testing in a nutritional programme in Niger
Gavin Simpson,biology; open science; limnology; paleontology,2017,NA,From the Bottom of the Heap,NA,Tag: simultaneous interval
Birgit Schmidt; Najla Rettberg; Anthony Ross,open science; mandate; world wide web; computer science; scholarly communication,2015,NA,NA,NA,Infrastructures for Policies: How OpenAIRE Supports the EC's Open Access Requirements
Hermes Taikan Huang,civil engineering; open science; natural fiber; engineering; media studies,2014,NA,NA,NA,"NETWORKS OF PRACTICE AROUND OPEN SCIENCE: A CASE STUDY ON THE HOUSE OF NATURAL FIBER FOUNDATION IN YOGYAKARTA, INDONESIA"
Richard A. Betts; Thomas Hickler; Nathalie de Noblet-Ducoudré; P. N. Foster; P. Bousquet; Pierre Friedlingstein; Eleanor Blyth; Josh Fisher; Colin Prentice; Dieter Gerten,benchmarking; carbon cycle; deliverable; earth system science; atmospheric model; geography; operations research; open science,2010,NA,NA,NA,Benchmarking terrestrial models. ENSEMBLES Deliverable 6.5
Andreas Dräger,open science; systems biology; computational biology; world wide web; software analytics; medicine; web service; open data; software,2016,NA,F1000Research,10.7490/f1000research.1113270.1,The ZBIT systems biology software and web-service collection
Gavin Simpson,geography; open science; limnology; ecology; library science,2017,NA,From the Bottom of the Heap,NA,Tag: Research Works Act
Y-h. Taguchi,open data; computational biology; open science; anesthesiology; medicine; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113217.1,PCA based unsupervised FE applied to bioinformatic analysis
Antonio Laganà; Jens Krüger; Gabor Terstyanszky,cloud computing; computer science; open science; computational science; computer network,2017,NA,NA,10.1007/978-3-319-62398-6_3,Open Molecular Science for the Open Science Cloud
Editage Insights,scholarly communication; library science; open science; publishing; public relations; medicine; open access week,2015,NA,Editage Insights,NA,"Academic publishing and scholarly communications: Good reads, October 2015"
Peter McQuilton; Allyson L. Lister; Susanna-Assunta Sansone; Alejandra Gonzalez-Beltran; Massimiliano Izzo; Eamonn Maguire; Milo Thurston; Philippe Rocca-Serra,open data; alternative medicine; biology; data science; open science,2016,NA,F1000Research,10.7490/f1000research.1113103.1,BioSharing: Mapping the landscape of standard and database resources in the life sciences
Alexander V. Ereskovsky; Maja Adamska; Andrey Lavrov; Ilya Borisenko,anesthesiology; physiology; open science; open data; medicine,2017,NA,F1000Research,10.7490/f1000research.1114374.1,Regeneration in sponges
Hélène Prost; Joachim Schöpfel,manifesto; engineering; altmetrics; social network; grey literature; management science; scientometrics; data mining; impact assessment; open science; societal impact of nanotechnology,2016,NA,NA,NA,Altmetrics and Grey Literature: Perspectives and Challenges
Niall Beard; Carole A. Goble; Rafael C. Jimenez; Teresa K. Attwood; Norman Morrison; Martin Cook; Nenadic Aleksandra,open science; database; alternative medicine; medicine; data model; open data; schema org,2016,NA,F1000Research,10.7490/f1000research.1113112.1,Structured data for life science using schema.org
Dan-Eric Nilsson; Daniel Osorio; Noora Emilia Nevala; Tom Baden,zebrafish; danio; biology; open science; open data; computational biology,2017,NA,F1000Research,10.7490/f1000research.1115119.1,Mapping the natural visual world of the zebrafish (Danio rerio)
Christopher B. Blackwood; Oscar J. Valverde-Barrantes; Grégoire T. Freschet; Catherine Roumet,anesthesiology; open science; open data; physiology; computational biology; medicine,2016,NA,F1000Research,10.7490/f1000research.1112833.1,Root traits at global scale: factors influencing the distribution of root traits globally
Universities Austria,engineering management; open science; engineering; library science,2016,NA,NA,10.5281/zenodo.51799,Recommendations for the Transition to Open Access in Austria / Empfehlungen für die Umsetzung von Open Access in Österreich
Roberto Caso,norm; open science; sociology; social science,2016,NA,NA,NA,La scienza aperta contro la mercificazione del sapere
John Blau,open science; management; government; marketing; alliance; economics; science technology and society; public relations; data sharing; big data; publication; open data,2013,NA,Research-technology Management,NA,Big Effort to Share Big Data
Heidi Laine,political science; engineering ethics; open data; open science,2016,NA,NA,10.5281/zenodo.46318,Responsible Conduct of Research in the Changing Landscape of Science
Antonello Cavallotto; Adriana Gini; Claudio Pensieri,neuroscience; open data; publishing; medicine; open science; journalism,2011,NA,F1000Research,10.7490/f1000research.1089638.1,Neuroscience news journalism in Italy: when ethical standards make the difference
Gavin Simpson,open science; limnology; paleontology; numerical analysis; applied mathematics; mathematics,2017,NA,From the Bottom of the Heap,NA,Tag: Numerical analysis
Christos Arvanitidis,political science; open science; engineering management; open data,2015,NA,NA,NA,Life Watch Greece
Christopher Southan; Sean Ekins; Megan Coffee,pathogen; small molecule; outbreak; bioinformatics; data mining; medicine; ebola virus; open science,2015,NA,NA,NA,"Finding small molecules for the 'next Ebola' (v1; ref status: indexed, http://f1000r.es/542)"
Gavin Simpson,paleontology; smoothing; mathematics; limnology; open science; statistics,2017,NA,From the Bottom of the Heap,NA,Tag: Finite area Smoothing
Christian Heise,open science; sociology; reputation; media studies,2015,NA,NA,10.5281/zenodo.22825,Expose Promotionsvorhaben: Open Science und Open Access - Eine praxistheoretische Studie zum Verständnis der Konzepte vor dem Hintergrund von Differenzierung zwischen verschiedenen wissenschaftlichen Disziplinen und wissenschaftlicher Reputation
